날짜,시가,고가,저가,종가,거래량,등락률,ticker,name
2024-11-06,37750,37750,36250,36550,981949,-3.178807947,35720,카카오
2024-11-07,36550,36900,36100,36550,745736,0,35720,카카오
2024-11-08,36950,37250,34800,35000,2225394,-4.240766074,35720,카카오
2024-11-11,35050,35100,33700,33700,1507751,-3.714285714,35720,카카오
2024-11-12,33400,34300,33200,33250,1444893,-1.335311573,35720,카카오
2024-11-13,33000,33500,32850,33400,1190150,0.45112782,35720,카카오
2024-11-14,33400,34350,32550,32800,1837035,-1.796407186,35720,카카오
2024-11-15,33100,34550,32950,34050,1328815,3.81097561,35720,카카오
2024-11-18,33800,35200,33800,35100,1298626,3.083700441,35720,카카오
2024-11-19,34800,36250,34800,36250,1485633,3.276353276,35720,카카오
2024-11-20,35950,36000,35250,35500,1012884,-2.068965517,35720,카카오
2024-11-21,34850,35850,34850,35150,1106598,-0.985915493,35720,카카오
2024-11-22,35200,36450,35150,36050,1095476,2.560455192,35720,카카오
2024-11-25,36400,36450,35850,36150,1189187,0.27739251,35720,카카오
2024-11-26,35850,37100,35850,37000,1228125,2.35131397,35720,카카오
2024-11-27,37100,38400,37000,38350,2268347,3.648648649,35720,카카오
2024-11-28,38500,38700,37750,38200,1210453,-0.391134289,35720,카카오
2024-11-29,38150,40900,38000,40100,5364138,4.97382199,35720,카카오
2024-12-02,40550,42500,40150,42150,5583827,5.112219451,35720,카카오
2024-12-03,42450,43000,42050,42950,3152958,1.897983393,35720,카카오
2024-12-04,42200,47100,41600,46600,13795722,8.498253783,35720,카카오
2024-12-05,45700,46150,43600,44100,5207632,-5.364806867,35720,카카오
2024-12-06,44400,45650,42850,44500,6696783,0.907029478,35720,카카오
2024-12-09,43050,45100,42050,42300,4184554,-4.943820225,35720,카카오
2024-12-10,43000,44000,42950,43850,2629946,3.6643026,35720,카카오
2024-12-11,44250,45300,43900,44600,2218036,1.710376283,35720,카카오
2024-12-12,45000,45250,42500,43700,3811891,-2.01793722,35720,카카오
2024-12-13,43700,46450,43400,45900,4615083,5.034324943,35720,카카오
2024-12-16,47000,47050,43550,43950,4206177,-4.248366013,35720,카카오
2024-12-17,43650,44250,42700,42850,2019873,-2.502844141,35720,카카오
2024-12-18,43000,43750,42800,43400,1516552,1.283547258,35720,카카오
2024-12-19,42050,42700,40850,41200,2407758,-5.069124424,35720,카카오
2024-12-20,40800,41500,40350,40800,1973168,-0.970873786,35720,카카오
2024-12-23,41000,41000,39200,39700,2132239,-2.696078431,35720,카카오
2024-12-24,39750,40150,39500,39500,1110417,-0.503778338,35720,카카오
2024-12-26,39650,39850,38400,38550,1921654,-2.405063291,35720,카카오
2024-12-27,38550,39400,38350,38850,1236769,0.778210117,35720,카카오
2024-12-30,38800,39150,38100,38200,1110508,-1.673101673,35720,카카오
2025-01-02,38500,38600,37000,37450,1391090,-1.963350785,35720,카카오
2025-01-03,37450,39250,37450,38050,1971546,1.602136182,35720,카카오
2025-01-06,37800,39250,37800,39150,1459048,2.890932983,35720,카카오
2025-01-07,39400,39900,38550,38650,1438838,-1.277139208,35720,카카오
2025-01-08,38300,39000,37200,37400,2887696,-3.234152652,35720,카카오
2025-01-09,37450,37850,37200,37200,2219066,-0.534759358,35720,카카오
2025-01-10,37200,37400,36400,36550,2240282,-1.747311828,35720,카카오
2025-01-13,36200,36900,36200,36500,1170255,-0.136798906,35720,카카오
2025-01-14,36650,36950,36350,36850,1087274,0.95890411,35720,카카오
2025-01-15,36950,38150,36500,37000,2186274,0.407055631,35720,카카오
2025-01-16,37400,37850,36700,36900,1271977,-0.27027027,35720,카카오
2025-01-17,36950,36950,36400,36400,1135029,-1.35501355,35720,카카오
2025-01-20,36400,36700,35800,36450,1356111,0.137362637,35720,카카오
2025-01-21,36450,37000,36150,36450,1166887,0,35720,카카오
2025-01-22,36800,37050,36150,36300,1154547,-0.411522634,35720,카카오
2025-01-23,36450,36500,35750,35750,1220022,-1.515151515,35720,카카오
2025-01-24,35900,36350,35700,35750,1076274,0,35720,카카오
2025-01-31,36100,39000,36100,38350,6846406,7.272727273,35720,카카오
2025-02-03,38350,42450,37750,41800,14720792,8.996088657,35720,카카오
2025-02-04,42600,43150,40200,40900,12331280,-2.153110048,35720,카카오
2025-02-05,41300,43550,41000,43200,10732661,5.623471883,35720,카카오
2025-02-06,44000,45500,43500,45300,9121099,4.861111111,35720,카카오
2025-02-07,45200,45250,43550,44500,5102434,-1.766004415,35720,카카오
2025-02-10,44500,46000,42300,42500,6162748,-4.494382022,35720,카카오
2025-02-11,43200,43450,42250,42850,3387582,0.823529412,35720,카카오
2025-02-12,42750,42750,41400,42000,2941517,-1.983663944,35720,카카오
2025-02-13,42350,43100,39700,40200,8123275,-4.285714286,35720,카카오
2025-02-14,40550,40600,38400,38750,6091721,-3.606965174,35720,카카오
2025-02-17,39100,39350,38800,39050,3131805,0.774193548,35720,카카오
2025-02-18,38950,39350,38600,38950,2601628,-0.256081946,35720,카카오
2025-02-19,39150,39650,38850,39300,2977884,0.898587933,35720,카카오
2025-02-20,39600,40750,39550,39750,4599415,1.145038168,35720,카카오
2024-08-26,78100,78200,76000,76100,15655938,-2.059202059,5930,삼성전자
2024-08-27,75700,76500,75600,75800,11130145,-0.394218134,5930,삼성전자
2024-08-28,75800,76400,75400,76400,9794514,0.791556728,5930,삼성전자
2024-08-29,73600,74700,73500,74000,16884479,-3.141361257,5930,삼성전자
2024-08-30,74400,75000,74100,74300,16358520,0.405405405,5930,삼성전자
2024-09-02,74500,74700,73500,74400,12641376,0.134589502,5930,삼성전자
2024-09-03,74100,74300,72500,72500,16314599,-2.553763441,5930,삼성전자
2024-09-04,69800,71100,69800,70000,27366563,-3.448275862,5930,삼성전자
2024-09-05,70100,71200,69000,69000,25686769,-1.428571429,5930,삼성전자
2024-09-06,69100,69700,68000,68900,19022299,-0.144927536,5930,삼성전자
2024-09-09,66900,68200,66600,67500,23263298,-2.031930334,5930,삼성전자
2024-09-10,67000,67300,66000,66200,30651376,-1.925925926,5930,삼성전자
2024-09-11,65100,65500,64200,64900,35809707,-1.963746224,5930,삼성전자
2024-09-12,66000,66600,65200,66300,35884106,2.157164869,5930,삼성전자
2024-09-13,65000,65500,64300,64400,25045135,-2.865761689,5930,삼성전자
2024-09-19,64000,64400,62200,63100,49402713,-2.01863354,5930,삼성전자
2024-09-20,63800,64700,63000,63000,32746056,-0.158478605,5930,삼성전자
2024-09-23,62300,63500,62200,62600,28542376,-0.634920635,5930,삼성전자
2024-09-24,62800,63400,62400,63200,26957500,0.958466454,5930,삼성전자
2024-09-25,63800,64200,62200,62200,28652438,-1.582278481,5930,삼성전자
2024-09-26,63900,64900,63700,64700,37566015,4.019292605,5930,삼성전자
2024-09-27,64700,65400,64200,64200,28433030,-0.772797527,5930,삼성전자
2024-09-30,64200,64300,61500,61500,32694163,-4.205607477,5930,삼성전자
2024-10-02,60500,61900,59900,61300,28473536,-0.325203252,5930,삼성전자
2024-10-04,61000,61700,60500,60600,24247578,-1.141924959,5930,삼성전자
2024-10-07,60200,61900,59500,61000,35066533,0.660066007,5930,삼성전자
2024-10-08,60000,61000,59900,60300,27411786,-1.147540984,5930,삼성전자
2024-10-10,60100,60200,58900,58900,45262214,-2.32172471,5930,삼성전자
2024-10-11,59100,60100,59000,59300,29623969,0.679117148,5930,삼성전자
2024-10-14,59500,61200,59400,60800,20886249,2.529510961,5930,삼성전자
2024-10-15,61100,61400,60100,61000,22715239,0.328947368,5930,삼성전자
2024-10-16,59400,60000,59200,59500,23303268,-2.459016393,5930,삼성전자
2024-10-17,59400,60100,59100,59700,23372873,0.336134454,5930,삼성전자
2024-10-18,59900,60100,59100,59200,14420260,-0.837520938,5930,삼성전자
2024-10-21,59000,59600,58500,59000,18514905,-0.337837838,5930,삼성전자
2024-10-22,58800,58900,57700,57700,27582527,-2.203389831,5930,삼성전자
2024-10-23,57500,60000,57100,59100,27300780,2.426343154,5930,삼성전자
2024-10-24,58200,58500,56600,56600,31499922,-4.230118443,5930,삼성전자
2024-10-25,56000,56900,55800,55900,25829315,-1.236749117,5930,삼성전자
2024-10-28,55700,58500,55700,58100,27775009,3.935599284,5930,삼성전자
2024-10-29,58000,59600,57300,59600,28369314,2.581755594,5930,삼성전자
2024-10-30,59100,59800,58600,59100,19838511,-0.838926174,5930,삼성전자
2024-10-31,58500,61200,58300,59200,35809196,0.169204738,5930,삼성전자
2024-11-01,59000,59600,58100,58300,19083180,-1.52027027,5930,삼성전자
2024-11-04,58600,59400,58400,58700,15586947,0.686106346,5930,삼성전자
2024-11-05,57800,58100,57200,57600,17484474,-1.873935264,5930,삼성전자
2024-11-06,57600,58000,56300,57300,22092218,-0.520833333,5930,삼성전자
2024-11-07,56900,58100,56800,57500,17043102,0.34904014,5930,삼성전자
2024-11-08,58000,58300,57000,57000,13877396,-0.869565217,5930,삼성전자
2024-11-11,56700,56800,55000,55000,29811326,-3.50877193,5930,삼성전자
2024-11-12,54600,54600,53000,53000,37962881,-3.636363636,5930,삼성전자
2024-11-13,52000,53000,50500,50600,52527995,-4.528301887,5930,삼성전자
2024-11-14,50200,51800,49900,49900,48510715,-1.383399209,5930,삼성전자
2024-11-15,50300,54200,50300,53500,46774485,7.214428858,5930,삼성전자
2024-11-18,57000,57500,55900,56700,48095234,5.981308411,5930,삼성전자
2024-11-19,56500,57500,55900,56300,31539632,-0.705467372,5930,삼성전자
2024-11-20,56100,56500,54800,55300,20864667,-1.776198934,5930,삼성전자
2024-11-21,54900,56900,54700,56400,19096850,1.98915009,5930,삼성전자
2024-11-22,56000,56700,55900,56000,15281543,-0.709219858,5930,삼성전자
2024-11-25,57400,57900,56700,57900,36237325,3.392857143,5930,삼성전자
2024-11-26,57900,58900,57500,58300,23209405,0.690846287,5930,삼성전자
2024-11-27,57700,57800,56000,56300,21808387,-3.430531732,5930,삼성전자
2024-11-28,56000,56400,55200,55500,20001134,-1.420959147,5930,삼성전자
2024-11-29,55100,55300,53800,54200,24513531,-2.342342342,5930,삼성전자
2024-12-02,54300,54400,53100,53600,22044867,-1.10701107,5930,삼성전자
2024-12-03,53100,54400,53100,53600,23374603,0,5930,삼성전자
2024-12-04,52000,53400,52000,53100,29004766,-0.932835821,5930,삼성전자
2024-12-05,53200,54400,53200,53700,23588277,1.129943503,5930,삼성전자
2024-12-06,53900,54400,52700,54100,22861874,0.744878957,5930,삼성전자
2024-12-09,53500,54600,53200,53400,26227680,-1.293900185,5930,삼성전자
2024-12-10,54500,54500,53700,54000,20783970,1.123595506,5930,삼성전자
2024-12-11,53600,54200,53400,54000,14565947,0,5930,삼성전자
2024-12-12,54000,56500,53900,55900,33476698,3.518518519,5930,삼성전자
2024-12-13,55800,56300,55500,56100,15908823,0.357781753,5930,삼성전자
2024-12-16,56300,56600,55200,55600,15277277,-0.891265597,5930,삼성전자
2024-12-17,54700,55200,54000,54200,20215230,-2.517985612,5930,삼성전자
2024-12-18,54100,55400,54000,54900,13698937,1.291512915,5930,삼성전자
2024-12-19,53500,53800,53100,53100,22481925,-3.278688525,5930,삼성전자
2024-12-20,52700,53100,51900,53000,24674774,-0.188323917,5930,삼성전자
2024-12-23,53400,54000,53300,53500,13672650,0.943396226,5930,삼성전자
2024-12-24,53700,54500,53600,54400,11634677,1.682242991,5930,삼성전자
2024-12-26,54500,54600,53500,53600,10517075,-1.470588235,5930,삼성전자
2024-12-27,53500,54100,53200,53700,10747196,0.186567164,5930,삼성전자
2024-12-30,53300,54000,53100,53200,12624702,-0.931098696,5930,삼성전자
2025-01-02,52700,53600,52300,53400,16630538,0.37593985,5930,삼성전자
2025-01-03,52800,55100,52800,54400,19318046,1.872659176,5930,삼성전자
2025-01-06,54400,56200,54300,55900,19034284,2.757352941,5930,삼성전자
2025-01-07,56800,57300,55400,55400,17030235,-0.894454383,5930,삼성전자
2025-01-08,54800,57500,54700,57300,26593553,3.429602888,5930,삼성전자
2025-01-09,57600,57700,56100,56100,24490592,-2.094240838,5930,삼성전자
2025-01-10,56100,56500,55200,55300,16059223,-1.426024955,5930,삼성전자
2025-01-13,54600,55000,54100,54100,16868600,-2.169981917,5930,삼성전자
2025-01-14,54200,54600,53700,53900,17465926,-0.369685767,5930,삼성전자
2025-01-15,54100,54700,53500,53700,18625025,-0.371057514,5930,삼성전자
2025-01-16,54200,55000,54100,54300,18627298,1.117318436,5930,삼성전자
2025-01-17,53800,54100,53200,53700,18805344,-1.104972376,5930,삼성전자
2025-01-20,53600,53900,53300,53400,11822531,-0.558659218,5930,삼성전자
2025-01-21,53700,54300,53300,53500,13535702,0.187265918,5930,삼성전자
2025-01-22,53400,54400,53100,54300,18341991,1.495327103,5930,삼성전자
2025-01-23,53700,54100,53500,53700,15588067,-1.104972376,5930,삼성전자
2025-01-24,53600,53800,53200,53700,11867631,0,5930,삼성전자
2025-01-31,52200,53000,51700,52400,42186279,-2.420856611,5930,삼성전자
2025-02-03,51100,51400,50800,51000,32344897,-2.671755725,5930,삼성전자
2025-02-04,51600,53600,51500,52700,27214851,3.333333333,5930,삼성전자
2025-02-05,53600,53800,52800,52900,15974885,0.379506641,5930,삼성전자
2025-02-06,53400,54000,53200,54000,16466025,2.079395085,5930,삼성전자
2025-02-07,53900,54200,53600,53700,14476866,-0.555555556,5930,삼성전자
2025-02-10,53000,55900,52900,55600,27577591,3.538175047,5930,삼성전자
2025-02-11,55500,56300,55000,55700,24596196,0.179856115,5930,삼성전자
2025-02-12,55100,55900,54500,55800,26428596,0.179533214,5930,삼성전자
2025-02-13,56100,56400,55600,55800,22448377,0,5930,삼성전자
2025-02-14,56000,57300,56000,56000,23979779,0.358422939,5930,삼성전자
2025-02-17,56100,56500,55700,56000,11916027,0,5930,삼성전자
2025-02-18,56200,57200,55900,56900,22131007,1.607142857,5930,삼성전자
2025-02-19,57400,58900,57300,58700,25395151,3.16344464,5930,삼성전자
2025-02-20,59100,59100,58100,58400,21589059,-0.511073254,5930,삼성전자
2024-08-26,80100,81000,80100,81000,86769,1.123595506,3550,LG
2024-08-27,81300,81600,80600,80900,89457,-0.12345679,3550,LG
2024-08-28,80600,81400,80300,80800,86379,-0.123609394,3550,LG
2024-08-29,80800,81200,79800,80300,93898,-0.618811881,3550,LG
2024-08-30,81100,81200,78800,79200,282873,-1.369863014,3550,LG
2024-09-02,79300,80200,78600,79100,136365,-0.126262626,3550,LG
2024-09-03,79700,85900,79500,85400,563126,7.96460177,3550,LG
2024-09-04,83500,86300,82300,84300,328153,-1.288056206,3550,LG
2024-09-05,84800,86200,84000,85800,204286,1.779359431,3550,LG
2024-09-06,86000,86300,84600,84600,130210,-1.398601399,3550,LG
2024-09-09,82700,84000,82300,83900,98454,-0.827423168,3550,LG
2024-09-10,83300,84500,82700,83200,87528,-0.834326579,3550,LG
2024-09-11,84000,84000,82400,82500,58856,-0.841346154,3550,LG
2024-09-12,82700,83500,81700,82200,246878,-0.363636364,3550,LG
2024-09-13,83100,85200,83100,84000,90303,2.189781022,3550,LG
2024-09-19,85700,86100,83500,84600,250827,0.714285714,3550,LG
2024-09-20,85400,85900,84600,84700,227911,0.11820331,3550,LG
2024-09-23,85500,85500,83800,84500,87750,-0.236127509,3550,LG
2024-09-24,85200,85400,83800,85400,136187,1.065088757,3550,LG
2024-09-25,86000,86000,78700,79100,488451,-7.37704918,3550,LG
2024-09-26,80000,80900,79600,80800,333976,2.149178255,3550,LG
2024-09-27,80800,81200,80200,80300,138402,-0.618811881,3550,LG
2024-09-30,81100,81300,79100,79100,262901,-1.494396015,3550,LG
2024-10-02,78400,79100,77900,78700,168966,-0.505689001,3550,LG
2024-10-04,78600,79200,78000,79200,142056,0.635324015,3550,LG
2024-10-07,79400,79400,78300,79300,86433,0.126262626,3550,LG
2024-10-08,78800,79000,77600,78500,198223,-1.008827238,3550,LG
2024-10-10,79200,79400,77300,77300,247902,-1.52866242,3550,LG
2024-10-11,78100,79000,77600,78200,105069,1.164294955,3550,LG
2024-10-14,78100,79100,78000,79000,72412,1.023017903,3550,LG
2024-10-15,79400,79400,78600,79100,88063,0.126582278,3550,LG
2024-10-16,78100,78600,77400,78300,117956,-1.011378003,3550,LG
2024-10-17,78300,78500,77800,77800,92839,-0.638569604,3550,LG
2024-10-18,78200,78300,77400,77400,97034,-0.514138817,3550,LG
2024-10-21,77900,78200,77600,77800,52675,0.516795866,3550,LG
2024-10-22,77600,78200,76700,77400,81509,-0.514138817,3550,LG
2024-10-23,77700,78000,76800,77500,99034,0.129198966,3550,LG
2024-10-24,77700,77800,75600,76000,123801,-1.935483871,3550,LG
2024-10-25,76000,76100,74900,75400,112880,-0.789473684,3550,LG
2024-10-28,75600,77800,74900,77800,144732,3.183023873,3550,LG
2024-10-29,77300,78400,77300,77800,127017,0,3550,LG
2024-10-30,78300,78300,76600,78000,141617,0.257069409,3550,LG
2024-10-31,77800,77800,75500,75700,253110,-2.948717949,3550,LG
2024-11-01,74900,76700,73600,76700,115894,1.321003963,3550,LG
2024-11-04,76200,76800,75500,76800,71599,0.130378096,3550,LG
2024-11-05,76100,76800,75900,76700,74338,-0.130208333,3550,LG
2024-11-06,76400,76900,75600,76000,104281,-0.912646675,3550,LG
2024-11-07,75300,76800,75300,76100,103910,0.131578947,3550,LG
2024-11-08,76600,76800,75000,75200,148170,-1.182654402,3550,LG
2024-11-11,74600,75300,74000,74900,157749,-0.39893617,3550,LG
2024-11-12,74400,76000,74400,74600,140554,-0.400534045,3550,LG
2024-11-13,74200,75000,73500,74000,124448,-0.804289544,3550,LG
2024-11-14,75000,75200,73600,73900,166865,-0.135135135,3550,LG
2024-11-15,74300,74300,71400,71400,219755,-3.382949932,3550,LG
2024-11-18,71000,74400,71000,73400,151178,2.801120448,3550,LG
2024-11-19,73100,75000,73100,74300,122451,1.226158038,3550,LG
2024-11-20,73900,76700,73800,76300,137278,2.69179004,3550,LG
2024-11-21,76100,77200,75700,76200,130841,-0.131061599,3550,LG
2024-11-22,76500,78300,76200,76800,102714,0.787401575,3550,LG
2024-11-25,77600,78000,76300,76600,328950,-0.260416667,3550,LG
2024-11-26,75900,78400,75800,77900,135767,1.697127937,3550,LG
2024-11-27,77600,78300,76600,76900,152336,-1.283697047,3550,LG
2024-11-28,77500,78500,76600,78100,152858,1.56046814,3550,LG
2024-11-29,78500,78500,74800,74900,214650,-4.09731114,3550,LG
2024-12-02,76300,76400,74900,75300,135001,0.534045394,3550,LG
2024-12-03,76600,77400,75800,77100,170223,2.390438247,3550,LG
2024-12-04,76600,76700,75000,76000,177142,-1.426718547,3550,LG
2024-12-05,75300,75800,74500,74600,142139,-1.842105263,3550,LG
2024-12-06,75200,76000,74600,75800,184966,1.608579088,3550,LG
2024-12-09,75200,75200,73700,73800,234635,-2.638522427,3550,LG
2024-12-10,74500,75000,74000,74600,176034,1.08401084,3550,LG
2024-12-11,74700,76200,74600,75900,127380,1.742627346,3550,LG
2024-12-12,76300,76600,75500,76200,309993,0.395256917,3550,LG
2024-12-13,75800,77600,75800,77600,164235,1.837270341,3550,LG
2024-12-16,77000,77900,76300,76600,144012,-1.288659794,3550,LG
2024-12-17,76200,76200,74500,75000,228538,-2.088772846,3550,LG
2024-12-18,75600,76900,75100,76600,171389,2.133333333,3550,LG
2024-12-19,75200,75700,74800,75200,212217,-1.82767624,3550,LG
2024-12-20,74700,75300,72700,73100,306747,-2.792553191,3550,LG
2024-12-23,73800,75500,73100,75500,142881,3.283173735,3550,LG
2024-12-24,75300,75700,74600,75300,58895,-0.264900662,3550,LG
2024-12-26,75300,75300,73800,74100,108640,-1.593625498,3550,LG
2024-12-27,73200,74000,72700,73400,95957,-0.944669366,3550,LG
2024-12-30,74000,74000,72000,72000,179338,-1.907356948,3550,LG
2025-01-02,72000,72700,71600,72200,87178,0.277777778,3550,LG
2025-01-03,71900,74800,71900,74100,121137,2.631578947,3550,LG
2025-01-06,73400,75000,73400,74700,89412,0.809716599,3550,LG
2025-01-07,74700,75400,74100,74600,94648,-0.133868809,3550,LG
2025-01-08,74000,75200,73900,74900,91022,0.402144772,3550,LG
2025-01-09,74300,74800,73900,74000,145856,-1.201602136,3550,LG
2025-01-10,73800,74700,73700,73900,143916,-0.135135135,3550,LG
2025-01-13,74100,74500,73100,73900,148455,0,3550,LG
2025-01-14,74000,74000,72200,72700,143820,-1.623815968,3550,LG
2025-01-15,73100,73900,72000,72200,161810,-0.687757909,3550,LG
2025-01-16,72700,73200,72100,73000,125941,1.108033241,3550,LG
2025-01-17,72900,73900,72700,73100,149034,0.136986301,3550,LG
2025-01-20,73300,74500,72900,74100,106697,1.367989056,3550,LG
2025-01-21,74500,74700,72100,72800,138856,-1.754385965,3550,LG
2025-01-22,73400,74200,72500,74000,116462,1.648351648,3550,LG
2025-01-23,74600,74600,72900,73300,96305,-0.945945946,3550,LG
2025-01-24,73700,73900,72900,73600,63437,0.409276944,3550,LG
2025-01-31,74300,74900,73300,74900,344911,1.766304348,3550,LG
2025-02-03,73200,73200,70700,71800,338798,-4.138851802,3550,LG
2025-02-04,72300,73100,71600,72000,322998,0.278551532,3550,LG
2025-02-05,72400,72600,71600,72100,170365,0.138888889,3550,LG
2025-02-06,72500,73800,71900,73800,107968,2.357836338,3550,LG
2025-02-07,73100,73800,72300,72800,146754,-1.35501355,3550,LG
2025-02-10,72700,72700,69700,69700,339496,-4.258241758,3550,LG
2025-02-11,70000,70300,68000,68500,254153,-1.721664275,3550,LG
2025-02-12,68900,69100,68600,68900,110666,0.583941606,3550,LG
2025-02-13,69300,70800,68400,70800,232696,2.757619739,3550,LG
2025-02-14,70400,70500,69600,69900,165471,-1.271186441,3550,LG
2025-02-17,69900,70100,69100,69700,183587,-0.286123033,3550,LG
2025-02-18,69400,69600,68500,68900,241125,-1.147776184,3550,LG
2025-02-19,69000,70600,69000,70100,237700,1.741654572,3550,LG
2025-02-20,69800,70500,69800,70400,158777,0.427960057,3550,LG
