날짜,시가,고가,저가,종가,거래량,등락률,ticker,name
2024-04-30,48350,48850,48300,48600,1015126,0.206185567,35720,카카오
2024-05-02,48150,48550,48050,48300,889047,-0.617283951,35720,카카오
2024-05-03,49000,50300,49000,49200,1373246,1.863354037,35720,카카오
2024-05-07,49900,50500,49400,49700,1465976,1.016260163,35720,카카오
2024-05-08,49750,50100,49350,49800,737154,0.201207243,35720,카카오
2024-05-09,50200,50600,48400,48600,2000421,-2.409638554,35720,카카오
2024-05-10,49000,49050,47650,47800,1407165,-1.646090535,35720,카카오
2024-05-13,47700,47750,47000,47000,995194,-1.673640167,35720,카카오
2024-05-14,47200,47400,46650,46650,1185101,-0.744680851,35720,카카오
2024-05-16,47050,47700,46750,46800,1445556,0.321543408,35720,카카오
2024-05-17,46600,47100,46400,46450,923404,-0.747863248,35720,카카오
2024-05-20,46800,46800,46000,46050,947656,-0.861141012,35720,카카오
2024-05-21,45650,46250,45350,45950,1159453,-0.217155266,35720,카카오
2024-05-22,45800,46200,45500,45800,1200115,-0.326441785,35720,카카오
2024-05-23,45800,45950,45250,45450,894733,-0.76419214,35720,카카오
2024-05-24,45050,45250,44400,44450,1280352,-2.200220022,35720,카카오
2024-05-27,44600,46600,44550,45850,1500538,3.149606299,35720,카카오
2024-05-28,46000,46050,45100,45100,734989,-1.635768811,35720,카카오
2024-05-29,44650,44950,43700,43750,1439203,-2.993348115,35720,카카오
2024-05-30,43300,44050,43100,43650,798465,-0.228571429,35720,카카오
2024-05-31,44050,44350,43000,43300,2172503,-0.801832761,35720,카카오
2024-06-03,43350,45150,43300,44300,904573,2.309468822,35720,카카오
2024-06-04,43900,44950,43850,44600,710096,0.677200903,35720,카카오
2024-06-05,44900,44950,44150,44550,652883,-0.112107623,35720,카카오
2024-06-07,44600,45150,44150,44250,922538,-0.673400673,35720,카카오
2024-06-10,43700,43800,42950,43100,913040,-2.598870056,35720,카카오
2024-06-11,43350,43850,43000,43150,707905,0.116009281,35720,카카오
2024-06-12,43150,43600,42750,43050,1047526,-0.23174971,35720,카카오
2024-06-13,43350,44100,43150,43650,2477617,1.393728223,35720,카카오
2024-06-14,43250,44200,43050,43900,1154685,0.572737686,35720,카카오
2024-06-17,43500,43750,42150,42400,1321022,-3.416856492,35720,카카오
2024-06-18,42500,43000,42200,42300,871491,-0.235849057,35720,카카오
2024-06-19,42500,42800,41800,42800,1430015,1.182033097,35720,카카오
2024-06-20,42550,42800,42200,42400,783732,-0.934579439,35720,카카오
2024-06-21,42450,43150,42400,43150,2111727,1.768867925,35720,카카오
2024-06-24,42800,42950,42050,42050,891039,-2.549246813,35720,카카오
2024-06-25,42250,42300,41000,41000,1607274,-2.497027348,35720,카카오
2024-06-26,40650,42100,40500,41600,1244850,1.463414634,35720,카카오
2024-06-27,41100,41300,40400,40400,1203554,-2.884615385,35720,카카오
2024-06-28,40650,41250,40350,40650,936191,0.618811881,35720,카카오
2024-07-01,40300,41150,40250,41000,714241,0.86100861,35720,카카오
2024-07-02,40600,40800,39950,40000,1130668,-2.43902439,35720,카카오
2024-07-03,40100,41000,40000,40100,1173859,0.25,35720,카카오
2024-07-04,40100,40650,40000,40300,861325,0.498753117,35720,카카오
2024-07-05,40300,41800,40100,41500,1530900,2.977667494,35720,카카오
2024-07-08,41500,43100,41200,42400,1595728,2.168674699,35720,카카오
2024-07-09,42350,43150,42000,42450,1123272,0.117924528,35720,카카오
2024-07-10,42000,42900,41600,42750,1285909,0.706713781,35720,카카오
2024-07-11,43150,43250,42100,42350,1381961,-0.935672515,35720,카카오
2024-07-12,42350,44000,41950,42250,1870201,-0.236127509,35720,카카오
2024-07-15,42550,42900,41900,41900,1108465,-0.828402367,35720,카카오
2024-07-16,41950,42150,40800,40900,1196676,-2.386634845,35720,카카오
2024-07-17,40950,41450,40550,41200,1538706,0.733496333,35720,카카오
2024-07-18,40800,41150,40300,41150,936043,-0.121359223,35720,카카오
2024-07-19,40900,42100,40650,41350,1145416,0.486026731,35720,카카오
2024-07-22,41350,41600,40850,41050,880598,-0.725513906,35720,카카오
2024-07-23,40500,41450,38700,38850,4258210,-5.359317905,35720,카카오
2024-07-24,38500,40650,38100,39550,2560151,1.801801802,35720,카카오
2024-07-25,39350,40700,39050,40550,1532071,2.528445006,35720,카카오
2024-07-26,40550,40600,39800,39800,950430,-1.849568434,35720,카카오
2024-07-29,39850,40150,39500,39950,655444,0.376884422,35720,카카오
2024-07-30,39600,40150,38950,39050,1029339,-2.25281602,35720,카카오
2024-07-31,39250,39400,38750,39200,1137172,0.384122919,35720,카카오
2024-08-01,39350,40150,39300,39800,877795,1.530612245,35720,카카오
2024-08-02,39500,40150,39250,39550,1041566,-0.628140704,35720,카카오
2024-08-05,39550,39600,35350,36300,2685140,-8.217446271,35720,카카오
2024-08-06,36750,39000,36750,38000,1744154,4.683195592,35720,카카오
2024-08-07,37300,38750,37300,38300,1361364,0.789473684,35720,카카오
2024-08-08,38950,39100,37500,38450,1878038,0.391644909,35720,카카오
2024-08-09,38900,39100,36600,37000,3189269,-3.771131339,35720,카카오
2024-08-12,37100,37700,36800,37100,1342896,0.27027027,35720,카카오
2024-08-13,36950,37100,36200,36400,1205169,-1.886792453,35720,카카오
2024-08-14,36650,36900,36300,36800,1074501,1.098901099,35720,카카오
2024-08-16,37300,37350,36550,36550,1170171,-0.679347826,35720,카카오
2024-08-19,36650,37400,36350,36650,1211287,0.273597811,35720,카카오
2024-08-20,36900,37000,36400,36500,950218,-0.409276944,35720,카카오
2024-08-21,36500,36800,36400,36600,669506,0.273972603,35720,카카오
2024-08-22,36900,37700,36750,37550,1653724,2.595628415,35720,카카오
2024-08-23,37450,37800,37100,37450,872362,-0.266311585,35720,카카오
2024-02-26,72300,73200,72200,72800,14669352,-0.137174211,5930,삼성전자
2024-02-27,73100,73400,72700,72900,13201981,0.137362637,5930,삼성전자
2024-02-28,72900,73900,72800,73200,11795859,0.411522634,5930,삼성전자
2024-02-29,72600,73400,72000,73400,21176403,0.273224044,5930,삼성전자
2024-03-04,74300,75000,74000,74900,23210474,2.04359673,5930,삼성전자
2024-03-05,74600,74800,73700,73700,19505125,-1.602136182,5930,삼성전자
2024-03-06,73200,73500,72700,72900,21547905,-1.085481682,5930,삼성전자
2024-03-07,73100,73300,72200,72200,14516963,-0.960219479,5930,삼성전자
2024-03-08,72800,73400,72600,73300,19271349,1.523545706,5930,삼성전자
2024-03-11,72900,73100,72300,72400,9740504,-1.227830832,5930,삼성전자
2024-03-12,72600,73500,72100,73300,13011654,1.243093923,5930,삼성전자
2024-03-13,73700,74100,73500,74100,15243134,1.091405184,5930,삼성전자
2024-03-14,74400,74500,73600,74300,22545539,0.269905533,5930,삼성전자
2024-03-15,73400,73700,72300,72300,22580555,-2.69179004,5930,삼성전자
2024-03-18,72600,73000,72500,72800,11520348,0.691562932,5930,삼성전자
2024-03-19,72300,73000,71700,72800,15376066,0,5930,삼성전자
2024-03-20,73700,77200,73400,76900,50106297,5.631868132,5930,삼성전자
2024-03-21,79200,79300,77700,79300,44569799,3.120936281,5930,삼성전자
2024-03-22,79600,79900,77800,78900,26724761,-0.504413619,5930,삼성전자
2024-03-25,79600,79800,77800,78200,18703996,-0.887198986,5930,삼성전자
2024-03-26,79700,80100,79200,79900,30551494,2.173913043,5930,삼성전자
2024-03-27,79200,80000,79200,79800,17424595,-0.125156446,5930,삼성전자
2024-03-28,79400,81000,79200,80800,25084812,1.253132832,5930,삼성전자
2024-03-29,81200,82500,80900,82400,27126366,1.98019802,5930,삼성전자
2024-04-01,83200,83300,82000,82000,20116513,-0.485436893,5930,삼성전자
2024-04-02,82900,85000,82900,85000,37077944,3.658536585,5930,삼성전자
2024-04-03,84300,85000,83500,84100,30493347,-1.058823529,5930,삼성전자
2024-04-04,85200,85500,84300,85300,25248934,1.426872771,5930,삼성전자
2024-04-05,84500,85000,83800,84500,18883752,-0.937866354,5930,삼성전자
2024-04-08,85200,86000,84500,84500,18953232,0,5930,삼성전자
2024-04-09,84500,84900,83100,83600,23725956,-1.065088757,5930,삼성전자
2024-04-11,83200,84700,82500,84100,25538009,0.598086124,5930,삼성전자
2024-04-12,84700,84900,83200,83700,17061770,-0.475624257,5930,삼성전자
2024-04-15,82900,83200,81200,82200,26663772,-1.792114695,5930,삼성전자
2024-04-16,81200,81300,79400,80000,31949845,-2.676399027,5930,삼성전자
2024-04-17,80700,80800,78900,78900,22611631,-1.375,5930,삼성전자
2024-04-18,78800,80100,78300,79600,21370190,0.887198986,5930,삼성전자
2024-04-19,78300,78700,76300,77600,31317563,-2.512562814,5930,삼성전자
2024-04-22,77400,77500,75100,76100,30469477,-1.932989691,5930,삼성전자
2024-04-23,76400,76800,75500,75500,18717699,-0.788436268,5930,삼성전자
2024-04-24,77500,78800,77200,78600,22166150,4.105960265,5930,삼성전자
2024-04-25,77300,77500,76300,76300,15549134,-2.926208651,5930,삼성전자
2024-04-26,77800,77900,76500,76700,12755629,0.524246396,5930,삼성전자
2024-04-29,77400,77600,76200,76700,14664474,0,5930,삼성전자
2024-04-30,77000,78500,76600,77500,19007007,1.043024772,5930,삼성전자
2024-05-02,77600,78600,77300,78000,18900640,0.64516129,5930,삼성전자
2024-05-03,79000,79000,77500,77600,13151889,-0.512820513,5930,삼성전자
2024-05-07,79600,81300,79400,81300,26238868,4.768041237,5930,삼성전자
2024-05-08,80800,81400,80500,81300,13089576,0,5930,삼성전자
2024-05-09,81100,81500,79700,79700,18759935,-1.96801968,5930,삼성전자
2024-05-10,80400,81100,78900,79200,16976124,-0.627352572,5930,삼성전자
2024-05-13,79400,79900,77600,78400,18652344,-1.01010101,5930,삼성전자
2024-05-14,78600,78800,77900,78300,11763992,-0.12755102,5930,삼성전자
2024-05-16,80200,80300,78100,78200,20989778,-0.127713921,5930,삼성전자
2024-05-17,78600,78800,77200,77400,15918201,-1.023017903,5930,삼성전자
2024-05-20,78100,79100,77900,78900,19456783,1.937984496,5930,삼성전자
2024-05-21,78500,79000,78200,78400,13690583,-0.633713561,5930,삼성전자
2024-05-22,78100,78700,77300,77700,19521506,-0.892857143,5930,삼성전자
2024-05-23,77700,79100,77100,78300,18728087,0.772200772,5930,삼성전자
2024-05-24,76800,77000,75700,75900,27891278,-3.0651341,5930,삼성전자
2024-05-27,75300,78200,74000,77200,43825202,1.712779974,5930,삼성전자
2024-05-28,76500,78000,76200,77600,18539072,0.518134715,5930,삼성전자
2024-05-29,77700,78200,75200,75200,30244875,-3.092783505,5930,삼성전자
2024-05-30,74800,75200,73500,73500,28551273,-2.260638298,5930,삼성전자
2024-05-31,74500,74700,73500,73500,26198776,0,5930,삼성전자
2024-06-03,74400,76400,74200,75700,15706268,2.993197279,5930,삼성전자
2024-06-04,74900,76100,74900,75300,14098053,-0.528401585,5930,삼성전자
2024-06-05,78000,78000,76800,77400,23177968,2.788844622,5930,삼성전자
2024-06-07,78400,78600,77100,77300,21189349,-0.129198966,5930,삼성전자
2024-06-10,76100,76600,75600,75700,14598755,-2.069857697,5930,삼성전자
2024-06-11,75900,76000,75100,75200,16971175,-0.660501982,5930,삼성전자
2024-06-12,75300,77100,75200,76500,19246725,1.728723404,5930,삼성전자
2024-06-13,78400,79000,77800,78600,33763804,2.745098039,5930,삼성전자
2024-06-14,79700,80500,79000,79600,22926612,1.272264631,5930,삼성전자
2024-06-17,79200,79500,78000,78100,16123051,-1.884422111,5930,삼성전자
2024-06-18,78700,80200,78600,79800,18207598,2.176696543,5930,삼성전자
2024-06-19,81100,82500,80500,81200,24168863,1.754385965,5930,삼성전자
2024-06-20,81500,82200,81200,81600,20288913,0.492610837,5930,삼성전자
2024-06-21,80700,80800,80000,80000,17907523,-1.960784314,5930,삼성전자
2024-06-24,79700,80900,79500,80600,15454227,0.75,5930,삼성전자
2024-06-25,80600,81800,80100,80800,19088458,0.248138958,5930,삼성전자
2024-06-26,80100,81400,79900,81300,17783242,0.618811881,5930,삼성전자
2024-06-27,81300,81600,80500,81600,11739720,0.36900369,5930,삼성전자
2024-06-28,81900,81900,80800,81500,9455929,-0.12254902,5930,삼성전자
2024-07-01,81500,82100,81300,81800,11317202,0.36809816,5930,삼성전자
2024-07-02,82500,82600,81500,81800,14471904,0,5930,삼성전자
2024-07-03,82300,82300,81000,81800,11440328,0,5930,삼성전자
2024-07-04,82900,84700,82400,84600,43857229,3.422982885,5930,삼성전자
2024-07-05,85600,87100,85200,87100,45791193,2.955082742,5930,삼성전자
2024-07-08,87900,88600,86900,87400,24035809,0.344431688,5930,삼성전자
2024-07-09,87800,88200,86900,87800,21336201,0.457665904,5930,삼성전자
2024-07-10,87600,88000,87100,87800,17813847,0,5930,삼성전자
2024-07-11,88500,88800,86700,87600,24677608,-0.227790433,5930,삼성전자
2024-07-12,85900,86100,84100,84400,26344386,-3.652968037,5930,삼성전자
2024-07-15,84700,87300,84100,86700,25193080,2.725118483,5930,삼성전자
2024-07-16,86900,88000,86700,87700,16166688,1.153402537,5930,삼성전자
2024-07-17,87100,88000,86400,86700,18186490,-1.140250855,5930,삼성전자
2024-07-18,83800,86900,83800,86900,24721790,0.230680507,5930,삼성전자
2024-07-19,85600,86100,84100,84400,18569122,-2.876869965,5930,삼성전자
2024-07-22,84400,84900,82600,83000,18987560,-1.658767773,5930,삼성전자
2024-07-23,84200,84700,83400,83900,15766389,1.084337349,5930,삼성전자
2024-07-24,82900,83300,81900,82000,16939083,-2.264600715,5930,삼성전자
2024-07-25,80400,81000,80100,80400,20323811,-1.951219512,5930,삼성전자
2024-07-26,80700,81300,80400,80900,14508334,0.621890547,5930,삼성전자
2024-07-29,81600,82000,81100,81200,12797136,0.370828183,5930,삼성전자
2024-07-30,80400,81000,80000,81000,13169636,-0.246305419,5930,삼성전자
2024-07-31,81200,83900,80900,83900,20744323,3.580246914,5930,삼성전자
2024-08-01,86000,86100,83100,83100,20900338,-0.953516091,5930,삼성전자
2024-08-02,81000,81400,79500,79600,25800275,-4.21179302,5930,삼성전자
2024-08-05,76700,76900,70200,71400,54608790,-10.30150754,5930,삼성전자
2024-08-06,74900,75300,72300,72500,47295226,1.540616246,5930,삼성전자
2024-08-07,73000,76000,72800,74700,32710428,3.034482759,5930,삼성전자
2024-08-08,73200,73900,72500,73400,28414729,-1.740294511,5930,삼성전자
2024-08-09,75700,75800,74200,74700,16388222,1.771117166,5930,삼성전자
2024-08-12,75200,75900,74800,75500,9839259,1.070950469,5930,삼성전자
2024-08-13,76500,76600,75500,76100,10716261,0.794701987,5930,삼성전자
2024-08-14,77400,77800,77000,77200,13246168,1.445466491,5930,삼성전자
2024-08-16,79400,80200,78700,80200,22061478,3.886010363,5930,삼성전자
2024-08-19,80100,80100,78000,78300,14146565,-2.369077307,5930,삼성전자
2024-08-20,79500,79800,78700,78900,10683836,0.766283525,5930,삼성전자
2024-08-21,77900,78600,77800,78300,7805598,-0.760456274,5930,삼성전자
2024-08-22,78700,78900,77800,78300,8149101,0,5930,삼성전자
2024-08-23,77700,78400,77500,77700,9420306,-0.766283525,5930,삼성전자
2024-02-26,100600,100600,92700,93900,604229,-7.487684729,3550,LG
2024-02-27,94400,94500,92200,93400,230955,-0.532481363,3550,LG
2024-02-28,92500,96500,91200,94700,409867,1.391862955,3550,LG
2024-02-29,93700,95000,93000,93700,390728,-1.055966209,3550,LG
2024-03-04,93500,96400,92700,95000,282387,1.387406617,3550,LG
2024-03-05,93800,95600,93100,93600,205279,-1.473684211,3550,LG
2024-03-06,93500,95500,93100,94300,171931,0.747863248,3550,LG
2024-03-07,94300,97900,93900,97300,223645,3.181336161,3550,LG
2024-03-08,98300,98300,94800,95200,294300,-2.158273381,3550,LG
2024-03-11,94300,99200,94300,97300,257359,2.205882353,3550,LG
2024-03-12,98600,99200,95300,95300,151310,-2.055498458,3550,LG
2024-03-13,96700,100400,96000,99800,270025,4.721930745,3550,LG
2024-03-14,100200,101500,98200,101400,443284,1.603206413,3550,LG
2024-03-15,98400,99500,93400,94900,589886,-6.41025641,3550,LG
2024-03-18,93100,94700,88600,89600,652430,-5.584826133,3550,LG
2024-03-19,89000,89700,87800,89100,307990,-0.558035714,3550,LG
2024-03-20,89800,90500,89000,89100,175463,0,3550,LG
2024-03-21,89900,92100,89200,91300,260531,2.469135802,3550,LG
2024-03-22,90300,92500,90300,90400,188487,-0.985761227,3550,LG
2024-03-25,90900,90900,89500,89800,164908,-0.663716814,3550,LG
2024-03-26,90200,91400,89600,89900,198728,0.111358575,3550,LG
2024-03-27,88000,90000,87800,89200,207116,-0.778642937,3550,LG
2024-03-28,88700,88700,87600,87600,244326,-1.793721973,3550,LG
2024-03-29,87900,89100,86600,87500,233338,-0.114155251,3550,LG
2024-04-01,88400,88600,86200,86600,175392,-1.028571429,3550,LG
2024-04-02,85200,86300,84800,85500,212341,-1.270207852,3550,LG
2024-04-03,84500,84500,81300,82200,373280,-3.859649123,3550,LG
2024-04-04,83200,83600,81600,82300,305063,0.121654501,3550,LG
2024-04-05,80500,81500,78700,80100,463078,-2.673147023,3550,LG
2024-04-08,80700,81000,79600,80600,221875,0.624219725,3550,LG
2024-04-09,81600,82000,80700,80800,378747,0.248138958,3550,LG
2024-04-11,78600,80600,77500,79600,359357,-1.485148515,3550,LG
2024-04-12,78900,80100,77400,77600,421932,-2.512562814,3550,LG
2024-04-15,76900,78100,76000,77100,274880,-0.644329897,3550,LG
2024-04-16,76400,77700,75500,77000,266193,-0.129701686,3550,LG
2024-04-17,77500,78300,75800,76100,355634,-1.168831169,3550,LG
2024-04-18,76100,76800,73900,76200,457818,0.131406045,3550,LG
2024-04-19,75100,76000,74800,75500,245639,-0.918635171,3550,LG
2024-04-22,77000,79900,76600,79000,272294,4.635761589,3550,LG
2024-04-23,79100,80500,78500,79200,156862,0.253164557,3550,LG
2024-04-24,80700,81300,79000,79100,127404,-0.126262626,3550,LG
2024-04-25,78100,79000,77900,77900,135072,-1.517067004,3550,LG
2024-04-26,78200,79600,77800,78900,111546,1.283697047,3550,LG
2024-04-29,80300,81000,79600,80200,152404,1.64765526,3550,LG
2024-04-30,80000,80600,79200,79400,259196,-0.997506234,3550,LG
2024-05-02,78800,79100,77700,77800,170539,-2.01511335,3550,LG
2024-05-03,78700,78800,77000,77100,207760,-0.899742931,3550,LG
2024-05-07,78100,79700,78000,79500,255616,3.112840467,3550,LG
2024-05-08,80200,80300,79400,79900,142167,0.503144654,3550,LG
2024-05-09,80300,80300,78900,79100,182517,-1.001251564,3550,LG
2024-05-10,80200,80900,79700,79800,378174,0.884955752,3550,LG
2024-05-13,80500,81200,79900,81000,184044,1.503759398,3550,LG
2024-05-14,81000,81200,80100,80500,218244,-0.617283951,3550,LG
2024-05-16,82400,82800,80700,81000,263759,0.621118012,3550,LG
2024-05-17,81000,81500,80700,81000,239817,0,3550,LG
2024-05-20,82000,82100,80800,81100,181396,0.12345679,3550,LG
2024-05-21,80300,81400,79500,80500,284239,-0.739827374,3550,LG
2024-05-22,79800,81700,79700,81000,247895,0.621118012,3550,LG
2024-05-23,80400,81200,80200,80600,133393,-0.49382716,3550,LG
2024-05-24,79700,80600,78400,78400,210423,-2.729528536,3550,LG
2024-05-27,78700,80500,78700,79900,129686,1.913265306,3550,LG
2024-05-28,79200,82000,79200,81400,229888,1.877346683,3550,LG
2024-05-29,80600,82600,80500,81500,238111,0.122850123,3550,LG
2024-05-30,81000,82100,80600,81100,141487,-0.490797546,3550,LG
2024-05-31,81900,82500,80300,81300,503669,0.246609125,3550,LG
2024-06-03,81300,82200,81200,81700,154536,0.49200492,3550,LG
2024-06-04,81800,82400,78900,79000,216503,-3.304773562,3550,LG
2024-06-05,80000,80400,79100,79600,154024,0.759493671,3550,LG
2024-06-07,80400,81500,79800,81300,206024,2.135678392,3550,LG
2024-06-10,80500,81400,79800,80500,130925,-0.98400984,3550,LG
2024-06-11,80700,81000,79500,79800,135828,-0.869565217,3550,LG
2024-06-12,80300,83100,80300,83000,270712,4.010025063,3550,LG
2024-06-13,83200,85300,81400,81400,351352,-1.927710843,3550,LG
2024-06-14,80900,81600,79700,80000,311687,-1.71990172,3550,LG
2024-06-17,79900,80400,79500,80400,114414,0.5,3550,LG
2024-06-18,80600,80700,79500,79500,123816,-1.119402985,3550,LG
2024-06-19,80400,82400,80100,81700,233076,2.767295597,3550,LG
2024-06-20,81700,81800,80400,81800,184675,0.122399021,3550,LG
2024-06-21,81600,82500,81200,82500,324453,0.855745721,3550,LG
2024-06-24,82500,82900,80600,80600,133587,-2.303030303,3550,LG
2024-06-25,81500,81900,80700,81800,118366,1.488833747,3550,LG
2024-06-26,81100,81800,80900,81600,123853,-0.244498778,3550,LG
2024-06-27,80600,80900,78600,79400,254395,-2.696078431,3550,LG
2024-06-28,79900,80600,79600,80600,134773,1.511335013,3550,LG
2024-07-01,80300,80700,79900,80500,91239,-0.124069479,3550,LG
2024-07-02,79700,80200,79200,79400,155817,-1.366459627,3550,LG
2024-07-03,80100,80700,79700,79700,136663,0.377833753,3550,LG
2024-07-04,80100,82800,79900,82700,261122,3.764115433,3550,LG
2024-07-05,83100,84000,82500,83100,233020,0.483675937,3550,LG
2024-07-08,82100,82700,81200,81200,81863,-2.286401925,3550,LG
2024-07-09,81800,82600,81300,82100,101235,1.108374384,3550,LG
2024-07-10,81500,81800,80500,80600,102549,-1.827040195,3550,LG
2024-07-11,81300,81700,80500,81700,165226,1.364764268,3550,LG
2024-07-12,81700,82500,80500,81600,119832,-0.122399021,3550,LG
2024-07-15,82000,82000,81000,81000,80233,-0.735294118,3550,LG
2024-07-16,81200,81500,80800,80900,80463,-0.12345679,3550,LG
2024-07-17,81400,81600,80500,81400,118568,0.618046972,3550,LG
2024-07-18,81500,81600,80500,81000,105837,-0.491400491,3550,LG
2024-07-19,80500,81800,80200,81800,115197,0.987654321,3550,LG
2024-07-22,81900,81900,80700,81100,109113,-0.855745721,3550,LG
2024-07-23,81100,81500,80500,80900,70500,-0.246609125,3550,LG
2024-07-24,80300,81300,80300,81100,61335,0.247218789,3550,LG
2024-07-25,81300,81300,79900,80500,120603,-0.739827374,3550,LG
2024-07-26,81200,83400,80800,82900,256203,2.98136646,3550,LG
2024-07-29,83100,87000,82200,84300,262585,1.688781665,3550,LG
2024-07-30,83200,85800,82200,84800,188472,0.59311981,3550,LG
2024-07-31,84800,87300,83900,86700,464155,2.240566038,3550,LG
2024-08-01,85900,86900,85400,86100,89466,-0.692041522,3550,LG
2024-08-02,86000,86700,84300,85000,107636,-1.277584204,3550,LG
2024-08-05,83800,83800,77400,78100,242747,-8.117647059,3550,LG
2024-08-06,83200,83500,77200,77600,253466,-0.640204866,3550,LG
2024-08-07,77100,80300,76600,79300,171744,2.190721649,3550,LG
2024-08-08,78500,80900,77800,80300,188953,1.261034048,3550,LG
2024-08-09,80300,80400,77400,78000,246295,-2.864259029,3550,LG
2024-08-12,78600,79400,78000,78800,93421,1.025641026,3550,LG
2024-08-13,78300,79300,78200,79200,76624,0.507614213,3550,LG
2024-08-14,79400,79400,78200,78700,103562,-0.631313131,3550,LG
2024-08-16,79500,81100,79400,80500,136995,2.287166455,3550,LG
2024-08-19,80600,81200,79600,80000,85634,-0.621118012,3550,LG
2024-08-20,80500,80600,79400,79900,91488,-0.125,3550,LG
2024-08-21,79900,80300,79100,79700,70110,-0.250312891,3550,LG
2024-08-22,80100,80500,79700,80500,77464,1.003764115,3550,LG
2024-08-23,80500,80800,79800,80100,67865,-0.49689441,3550,LG
