날짜,시가,고가,저가,종가,거래량,등락률,ticker,name
2021-12-01,72000,74800,71600,74400,21954856,4.347826087,5930,삼성전자
2021-12-02,73900,75800,73800,75800,23652940,1.88172043,5930,삼성전자
2021-12-03,75600,76000,74100,75600,18330240,-0.263852243,5930,삼성전자
2021-12-06,75100,76700,74900,76300,16391250,0.925925926,5930,삼성전자
2021-12-07,76100,77700,75600,77400,19232453,1.441677588,5930,삼성전자
2021-12-08,78300,78600,77100,77400,21558340,0,5930,삼성전자
2021-12-09,77400,78200,77000,78200,21604528,1.033591731,5930,삼성전자
2021-12-10,77400,77600,76800,76900,9155219,-1.662404092,5930,삼성전자
2021-12-13,77200,78300,76500,76800,15038750,-0.130039012,5930,삼성전자
2021-12-14,76500,77200,76200,77000,10976660,0.260416667,5930,삼성전자
2021-12-15,76400,77600,76300,77600,9584939,0.779220779,5930,삼성전자
2021-12-16,78500,78500,77400,77800,11996128,0.257731959,5930,삼성전자
2021-12-17,76800,78000,76800,78000,13108479,0.257069409,5930,삼성전자
2021-12-20,77600,77800,76800,77100,11264375,-1.153846154,5930,삼성전자
2021-12-21,77900,78300,77500,78100,14245298,1.297016861,5930,삼성전자
2021-12-22,78900,79400,78800,79400,17105892,1.66453265,5930,삼성전자
2021-12-23,79800,80000,79300,79900,13577498,0.629722922,5930,삼성전자
2021-12-24,80200,80800,80200,80500,12086380,0.750938673,5930,삼성전자
2021-12-27,80600,80600,79800,80200,10783368,-0.372670807,5930,삼성전자
2021-12-28,80200,80400,79700,80300,18226325,0.124688279,5930,삼성전자
2021-12-29,80200,80200,78500,78800,19794795,-1.867995019,5930,삼성전자
2021-12-30,78900,79500,78100,78300,14236700,-0.634517766,5930,삼성전자
2022-01-03,79400,79800,78200,78600,13502112,0.383141762,5930,삼성전자
2022-01-04,78800,79200,78300,78700,12427416,0.127226463,5930,삼성전자
2022-01-05,78800,79000,76400,77400,25470640,-1.65184244,5930,삼성전자
2022-01-06,76700,77600,76600,76900,12931954,-0.645994832,5930,삼성전자
2022-01-07,78100,78400,77400,78300,15163757,1.820546164,5930,삼성전자
2022-01-10,78100,78100,77100,78000,9947422,-0.383141762,5930,삼성전자
2022-01-11,78400,79000,78000,78900,13221123,1.153846154,5930,삼성전자
2022-01-12,79500,79600,78600,78900,11000502,0,5930,삼성전자
2022-01-13,79300,79300,77900,77900,13889401,-1.267427123,5930,삼성전자
2022-01-14,77700,78100,77100,77300,10096725,-0.770218228,5930,삼성전자
2022-01-17,77600,77800,76900,77500,8785122,0.258732212,5930,삼성전자
2022-01-18,77600,77800,76600,77000,9592788,-0.64516129,5930,삼성전자
2022-01-19,76500,76900,76100,76300,10598290,-0.909090909,5930,삼성전자
2022-01-20,76200,76700,75900,76500,9708168,0.262123198,5930,삼성전자
2022-01-21,75800,75800,74700,75600,15774888,-1.176470588,5930,삼성전자
2022-01-24,75400,75800,74700,75100,13691134,-0.661375661,5930,삼성전자
2022-01-25,74800,75000,73200,74000,17766704,-1.464713715,5930,삼성전자
2022-01-26,73900,74400,73100,73300,12976730,-0.945945946,5930,삼성전자
2022-01-27,73800,74000,71300,71300,22274777,-2.72851296,5930,삼성전자
2022-01-28,71300,73700,71200,73300,21367447,2.805049088,5930,삼성전자
2022-02-03,74900,74900,73300,73300,17744721,0,5930,삼성전자
2022-02-04,74300,74600,73400,74000,12730034,0.954979536,5930,삼성전자
2022-02-07,73500,73600,72400,73000,14240838,-1.351351351,5930,삼성전자
2022-02-08,73800,74200,73000,73500,11736666,0.684931507,5930,삼성전자
2022-02-09,74300,74700,74000,74700,9699122,1.632653061,5930,삼성전자
2022-02-10,75600,75800,74700,75400,17746033,0.93708166,5930,삼성전자
2022-02-11,75000,75500,74600,74900,12205407,-0.663129973,5930,삼성전자
2022-02-14,74400,74500,73100,73700,13993255,-1.602136182,5930,삼성전자
2022-02-15,74100,74200,73100,73700,9320365,0,5930,삼성전자
2022-02-16,74600,74900,74200,74800,10767386,1.492537313,5930,삼성전자
2022-02-17,75000,75600,74500,75000,13605382,0.267379679,5930,삼성전자
2022-02-18,74600,74800,73700,74300,10122226,-0.933333333,5930,삼성전자
2022-02-21,73200,74300,72600,74200,10489717,-0.134589502,5930,삼성전자
2022-02-22,73000,73400,72800,73400,11692469,-1.078167116,5930,삼성전자
2022-02-23,73800,73800,72800,73000,10397964,-0.544959128,5930,삼성전자
2022-02-24,72300,72300,71300,71500,15759283,-2.054794521,5930,삼성전자
2022-02-25,72100,72600,71900,71900,13168484,0.559440559,5930,삼성전자
2022-02-28,71100,72100,71000,72100,17781783,0.278164117,5930,삼성전자
2022-03-02,72300,72400,71500,71700,12481430,-0.554785021,5930,삼성전자
2021-09-03,93100,98200,92900,96400,360938,3.433476395,3550,LG
2021-09-06,95100,96300,94600,95300,146255,-1.141078838,3550,LG
2021-09-07,94700,94900,93600,94100,137656,-1.259181532,3550,LG
2021-09-08,94300,96200,94300,95700,237534,1.70031881,3550,LG
2021-09-09,94600,95800,93500,93500,201325,-2.298850575,3550,LG
2021-09-10,93600,95300,93500,94400,139153,0.962566845,3550,LG
2021-09-13,94300,95600,93400,94800,144676,0.423728814,3550,LG
2021-09-14,96200,96900,95500,96600,215211,1.898734177,3550,LG
2021-09-15,94600,96700,94600,95700,195045,-0.931677019,3550,LG
2021-09-16,95700,96500,94400,94800,151108,-0.940438871,3550,LG
2021-09-17,93500,94700,93100,94600,206462,-0.210970464,3550,LG
2021-09-23,94000,95700,93700,95300,242646,0.739957717,3550,LG
2021-09-24,95300,96000,94800,95200,159950,-0.104931794,3550,LG
2021-09-27,94600,96100,94400,95700,131340,0.525210084,3550,LG
2021-09-28,95300,95700,93800,93800,229044,-1.985370951,3550,LG
2021-09-29,93500,93700,90000,90300,335314,-3.731343284,3550,LG
2021-09-30,90400,93600,90000,93000,218312,2.990033223,3550,LG
2021-10-01,92900,93500,92000,93000,233277,0,3550,LG
2021-10-05,90200,93800,90200,93100,325916,0.107526882,3550,LG
2021-10-06,93000,93500,89900,89900,285447,-3.437164339,3550,LG
2021-10-07,91400,93300,91100,92300,171975,2.669632925,3550,LG
2021-10-08,90300,92900,90100,91900,170757,-0.433369447,3550,LG
2021-10-12,93400,94000,90900,92700,230482,0.870511425,3550,LG
2021-10-13,93000,93700,92400,93400,129368,0.755124056,3550,LG
2021-10-14,94000,95400,93600,95400,194255,2.141327623,3550,LG
2021-10-15,94100,95900,94100,95600,148706,0.209643606,3550,LG
2021-10-18,95100,96000,94400,95800,138311,0.209205021,3550,LG
2021-10-19,96600,97200,95500,96100,90945,0.313152401,3550,LG
2021-10-20,96900,97400,95100,95200,132214,-0.936524454,3550,LG
2021-10-21,94400,95900,94100,94700,157323,-0.525210084,3550,LG
2021-10-22,93600,95000,92800,94600,85627,-0.105596621,3550,LG
2021-10-25,93700,95700,93700,95000,139775,0.422832981,3550,LG
2021-10-26,95800,95800,94200,94500,86588,-0.526315789,3550,LG
2021-10-27,94600,94900,93300,94700,153586,0.211640212,3550,LG
2021-10-28,94700,94900,91500,91500,263101,-3.379091869,3550,LG
2021-10-29,91600,92400,90300,91200,250274,-0.327868852,3550,LG
2021-11-01,92000,93100,91200,92500,251976,1.425438596,3550,LG
2021-11-02,92400,93600,92200,93100,160430,0.648648649,3550,LG
2021-11-03,92400,93300,92000,92400,206053,-0.751879699,3550,LG
2021-11-04,92600,94300,92600,93100,264248,0.757575758,3550,LG
2021-11-05,93100,94100,92200,93500,176213,0.429645542,3550,LG
2021-11-08,93100,94500,92500,93600,145996,0.106951872,3550,LG
2021-11-09,93700,95100,93000,94000,122675,0.427350427,3550,LG
2021-11-10,92500,93300,90700,91200,188514,-2.978723404,3550,LG
2021-11-11,90100,90600,89000,89200,211294,-2.192982456,3550,LG
2021-11-12,89200,90500,88800,90000,153161,0.896860987,3550,LG
2021-11-15,90000,90500,89700,90300,112796,0.333333333,3550,LG
2021-11-16,89200,90500,88500,89700,188510,-0.664451827,3550,LG
2021-11-17,89100,90000,88000,88100,281523,-1.783723523,3550,LG
2021-11-18,87500,87800,84600,84600,276821,-3.972758229,3550,LG
2021-11-19,85300,87300,85000,86300,373030,2.009456265,3550,LG
2021-11-22,85500,88200,85300,87800,188598,1.738122827,3550,LG
2021-11-23,85900,87100,85500,85600,229089,-2.505694761,3550,LG
2021-11-24,85500,87000,85500,86500,208098,1.051401869,3550,LG
2021-11-25,85700,86200,84500,84600,142795,-2.196531792,3550,LG
2021-11-26,84200,84500,81500,82000,310591,-3.073286052,3550,LG
2021-11-29,81900,82400,80500,80800,252967,-1.463414634,3550,LG
2021-11-30,81000,81100,77000,78400,762537,-2.97029703,3550,LG
2021-12-01,78400,79700,76800,78400,292591,0,3550,LG
2021-12-02,77900,81900,77400,81500,294959,3.954081633,3550,LG
2021-12-03,80500,82700,80000,82000,326838,0.613496933,3550,LG
2021-12-06,81900,82400,80400,81900,197543,-0.12195122,3550,LG
2021-12-07,82000,82400,80500,81900,332278,0,3550,LG
2021-12-08,81300,84300,81300,83600,405832,2.075702076,3550,LG
2021-12-09,83600,84900,83600,84000,437588,0.4784689,3550,LG
2021-12-10,84000,86900,83700,86600,279700,3.095238095,3550,LG
2021-12-13,86700,89000,86300,86900,325203,0.346420323,3550,LG
2021-12-14,81100,81800,80000,80500,9453170,-7.364787112,3550,LG
2021-12-15,81400,82300,81100,81400,1088846,1.118012422,3550,LG
2021-12-16,81800,82100,80800,81600,642720,0.245700246,3550,LG
2021-12-17,81200,82900,80900,82300,802264,0.857843137,3550,LG
2021-12-20,82200,82800,80900,81000,631202,-1.579586877,3550,LG
2021-12-21,81600,81600,80400,81400,343008,0.49382716,3550,LG
2021-12-22,81600,82000,81000,81400,281713,0,3550,LG
2021-12-23,81500,82700,81200,82400,457129,1.228501229,3550,LG
2021-12-24,82300,82900,81600,82500,292828,0.121359223,3550,LG
2021-12-27,82500,82900,82200,82600,243474,0.121212121,3550,LG
2021-12-28,82800,83800,82300,83700,373939,1.331719128,3550,LG
2021-12-29,82300,82400,81500,81800,399291,-2.270011947,3550,LG
2021-12-30,81400,81800,80700,80900,357548,-1.100244499,3550,LG
2022-01-03,80900,81300,80500,81000,256607,0.123609394,3550,LG
2022-01-04,81000,82500,80600,82400,363062,1.728395062,3550,LG
2022-01-05,81300,82100,80800,81400,429095,-1.213592233,3550,LG
2022-01-06,80500,81400,80300,80800,570752,-0.737100737,3550,LG
2022-01-07,80500,82000,80300,81600,593241,0.99009901,3550,LG
2022-01-10,81400,81900,80300,80800,402694,-0.980392157,3550,LG
2022-01-11,80300,80800,78800,79500,409770,-1.608910891,3550,LG
2022-01-12,79900,82500,79600,82500,404563,3.773584906,3550,LG
2022-01-13,82900,84500,82300,82600,445294,0.121212121,3550,LG
2022-01-14,82500,83400,81500,82000,256682,-0.726392252,3550,LG
2022-01-17,81200,81900,79900,80500,201597,-1.829268293,3550,LG
2022-01-18,80900,81300,79000,79300,224720,-1.49068323,3550,LG
2022-01-19,78800,80200,77700,78100,285099,-1.513240858,3550,LG
2022-01-20,78800,79800,78600,79200,204484,1.408450704,3550,LG
2022-01-21,78600,79700,78100,79200,216400,0,3550,LG
2022-01-24,79200,79700,76200,76600,333545,-3.282828283,3550,LG
2022-01-25,76100,76600,73400,74400,429846,-2.872062663,3550,LG
2022-01-26,74400,75600,74300,75000,258489,0.806451613,3550,LG
2022-01-27,75000,76300,72000,72200,472284,-3.733333333,3550,LG
2022-01-28,73200,74500,71900,74000,393314,2.493074792,3550,LG
2022-02-03,74800,76300,74500,74600,225616,0.810810811,3550,LG
2022-02-04,75000,76500,74700,76300,249415,2.278820375,3550,LG
2022-02-07,77100,77100,75700,76200,224120,-0.131061599,3550,LG
2022-02-08,77200,78200,75600,76300,253899,0.131233596,3550,LG
2022-02-09,76600,77400,76400,77100,148035,1.048492792,3550,LG
2022-02-10,77200,78200,77000,77800,275077,0.907911803,3550,LG
2022-02-11,77000,77300,74400,75000,645124,-3.598971722,3550,LG
2022-02-14,73900,75700,73800,75500,364286,0.666666667,3550,LG
2022-02-15,75500,76100,75400,75500,215429,0,3550,LG
2022-02-16,76000,76700,75900,76300,189127,1.059602649,3550,LG
2022-02-17,76800,78200,76100,77000,281807,0.917431193,3550,LG
2022-02-18,76100,77900,76000,77200,208507,0.25974026,3550,LG
2022-02-21,75300,77200,75300,77200,215336,0,3550,LG
2022-02-22,76500,76700,75200,76200,296202,-1.295336788,3550,LG
2022-02-23,76900,76900,75200,75800,184706,-0.524934383,3550,LG
2022-02-24,75000,75200,72900,73700,312305,-2.770448549,3550,LG
2022-02-25,74300,75000,73800,74100,188551,0.542740841,3550,LG
2022-02-28,74000,75200,73400,75200,263755,1.484480432,3550,LG
2022-03-02,74900,75300,74000,74000,210499,-1.595744681,3550,LG
