날짜,시가,고가,저가,종가,거래량,등락률,ticker,name
2022-04-13,95000,96200,94600,95800,1403239,1.806588735,35720,카카오
2022-04-14,96400,96500,94500,96100,1299995,0.313152401,35720,카카오
2022-04-15,95000,96700,93700,95400,1080260,-0.728407908,35720,카카오
2022-04-18,94500,94900,94000,94400,774064,-1.048218029,35720,카카오
2022-04-19,95000,96500,94900,95100,836819,0.741525424,35720,카카오
2022-04-20,96100,96200,94600,95100,880905,0,35720,카카오
2022-04-21,95100,95100,93100,93600,1809576,-1.577287066,35720,카카오
2022-04-22,92200,92400,91400,92000,1553904,-1.709401709,35720,카카오
2022-04-25,90400,91600,89600,89700,1511408,-2.5,35720,카카오
2022-04-26,89800,91700,89700,90200,1368258,0.557413601,35720,카카오
2022-04-27,87600,88900,87600,88400,1390581,-1.99556541,35720,카카오
2022-04-28,89700,89800,88100,89300,1216554,1.018099548,35720,카카오
2022-04-29,89300,90400,88700,89900,1110597,0.671892497,35720,카카오
2022-05-02,88400,88900,87000,87300,1726505,-2.892102336,35720,카카오
2022-05-03,87300,89200,87000,88500,1435047,1.374570447,35720,카카오
2022-05-04,88600,91900,88300,89000,1865993,0.564971751,35720,카카오
2022-05-06,86500,86600,84100,84300,3592237,-5.280898876,35720,카카오
2022-05-09,84000,85000,82800,84100,1533542,-0.237247924,35720,카카오
2022-05-10,82000,84300,81900,83600,2390050,-0.594530321,35720,카카오
2022-05-11,83800,85400,83300,85400,1367542,2.153110048,35720,카카오
2022-05-12,83700,84000,80600,80700,2971934,-5.503512881,35720,카카오
2022-05-13,80700,81900,80300,81800,1528530,1.36307311,35720,카카오
2022-05-16,83300,84300,82100,82300,1598561,0.611246944,35720,카카오
2022-05-17,82300,83400,82100,83200,1218935,1.093560146,35720,카카오
2022-05-18,83700,84000,82500,82600,1208755,-0.721153846,35720,카카오
2022-05-19,80500,81000,80000,80400,1519533,-2.663438257,35720,카카오
2022-05-20,80800,83300,80400,83000,1561541,3.233830846,35720,카카오
2022-05-23,82700,83500,82400,82900,933750,-0.120481928,35720,카카오
2022-05-24,82500,82600,80600,80600,1154150,-2.774427021,35720,카카오
2022-05-25,81000,82000,80300,81800,1365261,1.488833747,35720,카카오
2022-05-26,81900,83300,81000,81500,1338305,-0.366748166,35720,카카오
2022-05-27,82400,83000,81500,81700,1038755,0.245398773,35720,카카오
2022-05-30,82800,84000,82600,83900,2091429,2.692778458,35720,카카오
2022-05-31,84100,85000,82900,85000,2170810,1.311084625,35720,카카오
2022-06-02,84000,84200,82900,83700,1147185,-1.529411765,35720,카카오
2022-06-03,84800,87400,84700,85700,2371620,2.38948626,35720,카카오
2022-06-07,84500,84800,81600,81900,2373935,-4.434072345,35720,카카오
2022-06-08,82700,82800,81200,81500,1317967,-0.488400488,35720,카카오
2022-06-09,81100,81800,80300,81300,1732196,-0.245398773,35720,카카오
2022-06-10,80400,81000,80000,80100,1430382,-1.47601476,35720,카카오
2022-06-13,77800,78200,76100,76500,2176053,-4.494382022,35720,카카오
2022-06-14,74900,76900,74200,76600,2342617,0.130718954,35720,카카오
2022-06-15,76100,76500,72100,72700,2844798,-5.091383812,35720,카카오
2022-06-16,74400,75200,71900,72300,2053257,-0.550206327,35720,카카오
2022-06-17,70200,73000,70200,72200,3044377,-0.138312586,35720,카카오
2022-06-20,72300,72900,68700,69600,2436471,-3.601108033,35720,카카오
2022-06-21,69600,70700,69200,70500,1525415,1.293103448,35720,카카오
2022-06-22,70900,71000,68500,68500,1908000,-2.836879433,35720,카카오
2022-06-23,68300,69300,66700,67100,2005224,-2.04379562,35720,카카오
2022-06-24,67400,71500,67400,71500,2331632,6.557377049,35720,카카오
2022-06-27,72400,72900,70600,71800,1470633,0.41958042,35720,카카오
2022-06-28,71600,72300,70600,71600,1082711,-0.278551532,35720,카카오
2022-06-29,70100,71300,69700,70800,1185471,-1.117318436,35720,카카오
2022-06-30,70400,71100,69900,69900,1339031,-1.271186441,35720,카카오
2022-07-01,70000,70300,66600,67300,1817276,-3.719599428,35720,카카오
2022-07-04,67300,69000,66200,68100,1019171,1.188707281,35720,카카오
2022-07-05,68700,72500,68300,72000,2125688,5.726872247,35720,카카오
2022-07-06,71300,75000,71200,73500,2724220,2.083333333,35720,카카오
2022-07-07,74500,74900,72700,73000,1603464,-0.680272109,35720,카카오
2022-07-08,73900,73900,71800,71800,1418763,-1.643835616,35720,카카오
2022-07-11,71900,72800,71100,71300,979002,-0.69637883,35720,카카오
2022-07-12,70700,71000,69400,70300,1082539,-1.402524544,35720,카카오
2022-07-13,70100,72200,70100,71900,1156844,2.275960171,35720,카카오
2022-07-14,71000,73400,70400,72100,1597400,0.278164117,35720,카카오
2022-07-15,72100,72200,69400,70100,1605289,-2.773925104,35720,카카오
2022-07-18,71100,73200,70600,72800,1690739,3.851640514,35720,카카오
2022-07-19,72000,73200,71600,72800,949001,0,35720,카카오
2022-07-20,74700,75600,73100,73400,1758524,0.824175824,35720,카카오
2022-07-21,73900,75000,73500,73700,1244024,0.408719346,35720,카카오
2022-07-22,73500,73600,71600,72100,1601677,-2.170963365,35720,카카오
2022-07-25,71600,73100,71400,73000,1038303,1.248266297,35720,카카오
2022-07-26,72600,72900,71800,72400,696076,-0.821917808,35720,카카오
2022-07-27,72500,72600,71200,71900,924477,-0.690607735,35720,카카오
2022-07-28,73000,74200,72100,72400,1226484,0.695410292,35720,카카오
2022-07-29,73200,75400,73200,74800,2164565,3.314917127,35720,카카오
2022-08-01,74800,75200,74000,74000,907903,-1.069518717,35720,카카오
2022-08-02,73800,73800,71600,71800,1786920,-2.972972973,35720,카카오
2022-08-03,71900,76100,71500,76000,2893725,5.849582173,35720,카카오
2022-08-04,77000,81700,76800,81700,5803458,7.5,35720,카카오
2022-08-05,82000,83100,80700,81200,2511627,-0.611995104,35720,카카오
2022-08-08,80600,82000,80100,82000,1674063,0.985221675,35720,카카오
2022-08-09,81800,83800,81500,83200,1541966,1.463414634,35720,카카오
2022-08-10,82300,82800,80300,80300,1428961,-3.485576923,35720,카카오
2022-08-11,82600,84300,82400,83700,1918391,4.234122042,35720,카카오
2022-08-12,83000,83200,81700,82500,1069578,-1.433691756,35720,카카오
2022-08-16,83000,83200,80500,80700,1798225,-2.181818182,35720,카카오
2022-08-17,80800,81200,79600,80100,1041971,-0.743494424,35720,카카오
2022-08-18,79400,79600,77500,79200,1640906,-1.123595506,35720,카카오
2022-08-19,78300,78800,76400,76700,1804047,-3.156565657,35720,카카오
2022-08-22,75600,76300,74600,75000,1250643,-2.21642764,35720,카카오
2022-08-23,74800,75800,74200,74800,1327312,-0.266666667,35720,카카오
2022-08-24,74900,75500,74200,74900,936191,0.13368984,35720,카카오
2022-08-25,75400,76800,75000,76100,1252757,1.602136182,35720,카카오
2022-08-26,76700,77200,75500,76000,993727,-0.131406045,35720,카카오
2022-08-29,72800,73400,71800,72200,1632297,-5,35720,카카오
2022-08-30,72500,73500,72500,73200,802825,1.385041551,35720,카카오
2022-03-03,72300,73100,72200,72900,13232638,1.673640167,5930,삼성전자
2022-03-04,72700,72700,71200,71500,13409634,-1.920438957,5930,삼성전자
2022-03-07,70000,70600,69900,70100,18617138,-1.958041958,5930,삼성전자
2022-03-08,68800,70000,68700,69500,15828269,-0.855920114,5930,삼성전자
2022-03-10,70800,71200,70500,71200,21159248,2.446043165,5930,삼성전자
2022-03-11,70500,70700,69700,70000,15787655,-1.685393258,5930,삼성전자
2022-03-14,70000,70200,69600,70200,9040993,0.285714286,5930,삼성전자
2022-03-15,69800,70100,69500,69500,10258562,-0.997150997,5930,삼성전자
2022-03-16,70200,70500,69700,70400,10175750,1.294964029,5930,삼성전자
2022-03-17,71200,71800,70900,71200,17646315,1.136363636,5930,삼성전자
2022-03-18,70600,70900,70200,70700,14410038,-0.702247191,5930,삼성전자
2022-03-21,70900,71000,69900,69900,11169002,-1.131541726,5930,삼성전자
2022-03-22,69900,70500,69900,70300,9402666,0.572246066,5930,삼성전자
2022-03-23,70600,71200,70300,70500,12398025,0.284495021,5930,삼성전자
2022-03-24,69600,70300,69600,69800,37943357,-0.992907801,5930,삼성전자
2022-03-25,70100,70200,69600,69800,12986010,0,5930,삼성전자
2022-03-28,69500,69900,69200,69700,12619289,-0.143266476,5930,삼성전자
2022-03-29,70000,70300,69800,70200,13686208,0.717360115,5930,삼성전자
2022-03-30,70300,70500,69800,69900,12670187,-0.427350427,5930,삼성전자
2022-03-31,69900,70200,69600,69600,12510366,-0.429184549,5930,삼성전자
2022-04-01,69500,69500,69000,69100,15916846,-0.718390805,5930,삼성전자
2022-04-04,68900,69300,68600,69300,11107905,0.289435601,5930,삼성전자
2022-04-05,69400,69600,69100,69200,8467248,-0.144300144,5930,삼성전자
2022-04-06,68600,68800,68500,68500,15517308,-1.011560694,5930,삼성전자
2022-04-07,68500,68500,68000,68000,20683327,-0.729927007,5930,삼성전자
2022-04-08,68100,68300,67700,67800,15453191,-0.294117647,5930,삼성전자
2022-04-11,67800,68100,67400,67900,12263735,0.147492625,5930,삼성전자
2022-04-12,67600,67700,67000,67000,13924389,-1.325478645,5930,삼성전자
2022-04-13,67300,69000,67200,68700,17378619,2.537313433,5930,삼성전자
2022-04-14,68700,68700,67500,67500,16409494,-1.746724891,5930,삼성전자
2022-04-15,67200,67300,66500,66600,13176415,-1.333333333,5930,삼성전자
2022-04-18,66500,67100,66100,66700,10119203,0.15015015,5930,삼성전자
2022-04-19,67100,68000,67000,67300,12959434,0.899550225,5930,삼성전자
2022-04-20,67000,67400,66500,67400,16693293,0.14858841,5930,삼성전자
2022-04-21,67600,68300,67500,67700,12847448,0.445103858,5930,삼성전자
2022-04-22,67200,67300,66700,67000,11791478,-1.033973412,5930,삼성전자
2022-04-25,66500,66700,66300,66300,11016474,-1.044776119,5930,삼성전자
2022-04-26,66400,66700,66100,66100,12946923,-0.301659125,5930,삼성전자
2022-04-27,65400,65500,64900,65000,18122084,-1.664145234,5930,삼성전자
2022-04-28,65400,65500,64500,64800,16895527,-0.307692308,5930,삼성전자
2022-04-29,65100,67600,65000,67400,26190390,4.012345679,5930,삼성전자
2022-05-02,66600,67600,66500,67300,14106184,-0.148367953,5930,삼성전자
2022-05-03,67400,68400,67300,67500,14168875,0.29717682,5930,삼성전자
2022-05-04,68000,68400,67500,67900,11505248,0.592592593,5930,삼성전자
2022-05-06,67000,67100,66500,66500,14356156,-2.06185567,5930,삼성전자
2022-05-09,66300,66900,66100,66100,11858736,-0.601503759,5930,삼성전자
2022-05-10,65900,66300,65300,65700,17235605,-0.605143722,5930,삼성전자
2022-05-11,65500,66300,65200,65700,12330920,0,5930,삼성전자
2022-05-12,65200,65500,64900,64900,16414188,-1.217656012,5930,삼성전자
2022-05-13,65300,66700,65200,66500,14551536,2.465331279,5930,삼성전자
2022-05-16,67100,67400,66100,66300,11937555,-0.30075188,5930,삼성전자
2022-05-17,66600,67900,66600,67600,15680447,1.960784314,5930,삼성전자
2022-05-18,68300,68700,67600,68100,16486319,0.73964497,5930,삼성전자
2022-05-19,66500,67600,66500,67500,17073727,-0.881057269,5930,삼성전자
2022-05-20,67800,68400,67700,68000,12109671,0.740740741,5930,삼성전자
2022-05-23,68800,68800,67600,67900,13684088,-0.147058824,5930,삼성전자
2022-05-24,67500,67700,66500,66500,15482576,-2.06185567,5930,삼성전자
2022-05-25,66700,67100,65900,66400,15150490,-0.15037594,5930,삼성전자
2022-05-26,66300,67200,65500,65900,15970890,-0.753012048,5930,삼성전자
2022-05-27,66700,66900,66200,66500,11405555,0.91047041,5930,삼성전자
2022-05-30,67500,67800,66900,67700,14255484,1.804511278,5930,삼성전자
2022-05-31,67500,67500,66700,67400,24365002,-0.443131462,5930,삼성전자
2022-06-02,66600,67000,66400,66700,14959443,-1.038575668,5930,삼성전자
2022-06-03,67200,67300,66800,66800,8222883,0.149925037,5930,삼성전자
2022-06-07,66200,66400,65400,65500,19355755,-1.946107784,5930,삼성전자
2022-06-08,65400,65700,65300,65300,12483180,-0.305343511,5930,삼성전자
2022-06-09,65100,65200,64500,65200,25790725,-0.153139357,5930,삼성전자
2022-06-10,64000,64400,63800,63800,22193552,-2.147239264,5930,삼성전자
2022-06-13,62400,62800,62100,62100,22157816,-2.664576803,5930,삼성전자
2022-06-14,61200,62200,61100,61900,24606419,-0.322061192,5930,삼성전자
2022-06-15,61300,61500,60200,60700,26811224,-1.938610662,5930,삼성전자
2022-06-16,61300,61800,60500,60900,23394895,0.329489292,5930,삼성전자
2022-06-17,59400,59900,59400,59800,29053450,-1.806239737,5930,삼성전자
2022-06-20,59800,59900,58100,58700,34111306,-1.839464883,5930,삼성전자
2022-06-21,58700,59200,58200,58500,25148109,-0.340715503,5930,삼성전자
2022-06-22,59000,59100,57600,57600,23334687,-1.538461538,5930,삼성전자
2022-06-23,57700,58000,56800,57400,28338608,-0.347222222,5930,삼성전자
2022-06-24,57900,59100,57700,58400,23256103,1.742160279,5930,삼성전자
2022-06-27,59000,59900,58300,58800,18122236,0.684931507,5930,삼성전자
2022-06-28,59200,59500,58700,59400,13540538,1.020408163,5930,삼성전자
2022-06-29,58500,58800,58000,58000,14677138,-2.356902357,5930,삼성전자
2022-06-30,57200,57600,57000,57000,18915142,-1.724137931,5930,삼성전자
2022-07-01,56900,57500,55900,56200,24982097,-1.403508772,5930,삼성전자
2022-07-04,56100,57400,55700,57100,17807126,1.601423488,5930,삼성전자
2022-07-05,57600,58200,57200,57200,14216539,0.175131349,5930,삼성전자
2022-07-06,57300,57300,56400,56400,16820461,-1.398601399,5930,삼성전자
2022-07-07,56400,58700,56300,58200,21322833,3.191489362,5930,삼성전자
2022-07-08,58600,59300,58200,58700,15339271,0.859106529,5930,삼성전자
2022-07-11,59300,59600,58700,58800,13042624,0.170357751,5930,삼성전자
2022-07-12,58600,58700,58100,58100,9336061,-1.19047619,5930,삼성전자
2022-07-13,58300,58600,58000,58000,10841315,-0.17211704,5930,삼성전자
2022-07-14,57500,58200,57400,57500,15067012,-0.862068966,5930,삼성전자
2022-07-15,58400,60000,58100,60000,18685583,4.347826087,5930,삼성전자
2022-07-18,60600,62000,60500,61900,20832517,3.166666667,5930,삼성전자
2022-07-19,61400,61500,60200,60900,15248261,-1.615508885,5930,삼성전자
2022-07-20,61800,62100,60500,60500,16782238,-0.65681445,5930,삼성전자
2022-07-21,61100,61900,60700,61800,12291374,2.148760331,5930,삼성전자
2022-07-22,61800,62200,61200,61300,10261310,-0.809061489,5930,삼성전자
2022-07-25,60900,61900,60800,61100,9193681,-0.326264274,5930,삼성전자
2022-07-26,60800,61900,60800,61700,6597211,0.981996727,5930,삼성전자
2022-07-27,61300,61900,61200,61800,7320997,0.162074554,5930,삼성전자
2022-07-28,62300,62600,61600,61900,10745302,0.161812298,5930,삼성전자
2022-07-29,62400,62600,61300,61400,15093120,-0.807754443,5930,삼성전자
2022-08-01,61000,61700,60300,61300,13154816,-0.16286645,5930,삼성전자
2022-08-02,61200,61900,61000,61700,13614895,0.652528548,5930,삼성전자
2022-08-03,61600,61600,61000,61300,10053861,-0.648298217,5930,삼성전자
2022-08-04,61700,61800,61200,61500,9125439,0.326264274,5930,삼성전자
2022-08-05,61700,61900,61200,61500,9567620,0,5930,삼성전자
2022-08-08,61400,61400,60600,60800,11313150,-1.138211382,5930,삼성전자
2022-08-09,60600,60700,59600,60000,18251170,-1.315789474,5930,삼성전자
2022-08-10,58900,59200,58600,59100,18084349,-1.5,5930,삼성전자
2022-08-11,59600,60000,59300,59900,15141941,1.353637902,5930,삼성전자
2022-08-12,59500,60700,59400,60200,10786658,0.500834725,5930,삼성전자
2022-08-16,60500,61600,60300,61000,15036727,1.328903654,5930,삼성전자
2022-08-17,61100,61200,60300,60400,9061518,-0.983606557,5930,삼성전자
2022-08-18,60300,61900,60000,61500,16372754,1.821192053,5930,삼성전자
2022-08-19,61400,61600,60600,60900,6923679,-0.975609756,5930,삼성전자
2022-08-22,60300,60400,59800,60000,8259865,-1.477832512,5930,삼성전자
2022-08-23,59000,59600,59000,59100,9041629,-1.5,5930,삼성전자
2022-08-24,59200,59500,59000,59000,8888486,-0.169204738,5930,삼성전자
2022-08-25,59200,59700,59000,59700,5767902,1.186440678,5930,삼성전자
2022-08-26,60300,60900,59900,60000,9499995,0.502512563,5930,삼성전자
2022-08-29,58700,58900,58600,58600,9841329,-2.333333333,5930,삼성전자
2022-08-30,58700,59000,58300,58800,9690044,0.341296928,5930,삼성전자
2022-03-03,73600,74500,72500,74100,287319,0.135135135,3550,LG
2022-03-04,74100,75500,73500,75100,262937,1.349527665,3550,LG
2022-03-07,73300,74400,73100,73200,305662,-2.529960053,3550,LG
2022-03-08,72900,73600,72400,73000,242903,-0.273224044,3550,LG
2022-03-10,74000,74400,73200,73600,273569,0.821917808,3550,LG
2022-03-11,73300,73800,73000,73600,197369,0,3550,LG
2022-03-14,73200,73700,72000,72400,194752,-1.630434783,3550,LG
2022-03-15,71900,71900,70500,70900,287398,-2.071823204,3550,LG
2022-03-16,71100,72500,70800,72500,290584,2.256699577,3550,LG
2022-03-17,73500,74300,73100,73800,257937,1.793103448,3550,LG
2022-03-18,73100,75500,73000,75300,387159,2.032520325,3550,LG
2022-03-21,75000,75400,73500,73600,163982,-2.257636122,3550,LG
2022-03-22,74100,74600,73700,74400,207271,1.086956522,3550,LG
2022-03-23,75100,75500,74700,75300,174000,1.209677419,3550,LG
2022-03-24,74500,75500,74500,75500,163016,0.26560425,3550,LG
2022-03-25,74800,75400,73900,74200,203758,-1.721854305,3550,LG
2022-03-28,73300,74900,73000,74600,250772,0.539083558,3550,LG
2022-03-29,75400,75600,74700,75100,173596,0.670241287,3550,LG
2022-03-30,75700,75700,74600,74800,236561,-0.399467377,3550,LG
2022-03-31,75300,76400,75000,76400,306621,2.139037433,3550,LG
2022-04-01,76500,77000,75400,76200,237282,-0.261780105,3550,LG
2022-04-04,75500,76100,74700,75500,177793,-0.918635171,3550,LG
2022-04-05,75200,75800,74700,75300,128510,-0.264900662,3550,LG
2022-04-06,75100,75900,74600,74800,152048,-0.664010624,3550,LG
2022-04-07,74000,74400,73100,73800,207878,-1.336898396,3550,LG
2022-04-08,74200,74600,73600,74500,140302,0.948509485,3550,LG
2022-04-11,74200,75600,74100,74900,155604,0.536912752,3550,LG
2022-04-12,74900,74900,72600,72900,213766,-2.670226969,3550,LG
2022-04-13,73500,74800,73000,74800,119235,2.606310014,3550,LG
2022-04-14,74600,75200,74200,74800,153254,0,3550,LG
2022-04-15,73700,74400,72900,73300,146515,-2.005347594,3550,LG
2022-04-18,72700,73400,72300,73100,120298,-0.272851296,3550,LG
2022-04-19,73300,73800,73000,73600,116000,0.683994528,3550,LG
2022-04-20,73300,75000,73300,74400,176968,1.086956522,3550,LG
2022-04-21,75100,75200,74200,75100,174414,0.940860215,3550,LG
2022-04-22,74200,74300,73600,73800,168464,-1.7310253,3550,LG
2022-04-25,73000,74000,72700,72800,192840,-1.35501355,3550,LG
2022-04-26,73400,73400,72400,72700,185533,-0.137362637,3550,LG
2022-04-27,71100,71700,70700,71400,216299,-1.788170564,3550,LG
2022-04-28,71900,73100,71500,73100,247673,2.380952381,3550,LG
2022-04-29,72600,73400,72500,73300,252247,0.273597811,3550,LG
2022-05-02,72700,73800,72600,73800,118119,0.68212824,3550,LG
2022-05-03,73100,74100,73100,73600,120969,-0.27100271,3550,LG
2022-05-04,73500,74500,73400,74000,151006,0.543478261,3550,LG
2022-05-06,73700,74000,72600,72800,192431,-1.621621622,3550,LG
2022-05-09,71900,73200,71800,71800,128558,-1.373626374,3550,LG
2022-05-10,72100,72200,69600,70900,274237,-1.253481894,3550,LG
2022-05-11,70200,71200,70100,70700,168605,-0.282087447,3550,LG
2022-05-12,70800,71200,69900,69900,324238,-1.131541726,3550,LG
2022-05-13,70800,75000,70700,75000,474540,7.296137339,3550,LG
2022-05-16,75000,75000,73700,74400,157091,-0.8,3550,LG
2022-05-17,74400,76600,74300,75300,237851,1.209677419,3550,LG
2022-05-18,75000,75900,74600,75200,196858,-0.132802125,3550,LG
2022-05-19,74200,75400,73500,74400,263435,-1.063829787,3550,LG
2022-05-20,74300,76900,74300,76000,235263,2.150537634,3550,LG
2022-05-23,75500,76200,74600,75400,146725,-0.789473684,3550,LG
2022-05-24,75100,76000,74600,75100,148283,-0.397877984,3550,LG
2022-05-25,76400,76400,74600,75400,121100,0.399467377,3550,LG
2022-05-26,74400,76000,73600,74000,187473,-1.856763926,3550,LG
2022-05-27,74800,75100,74000,74700,178710,0.945945946,3550,LG
2022-05-30,77400,82000,77200,81900,1023699,9.638554217,3550,LG
2022-05-31,81900,81900,80200,80200,1117702,-2.075702076,3550,LG
2022-06-02,82000,82000,79700,80200,341482,0,3550,LG
2022-06-03,80600,81100,80000,80100,202543,-0.124688279,3550,LG
2022-06-07,79900,80900,79500,80300,355128,0.24968789,3550,LG
2022-06-08,79700,81000,79600,80700,180525,0.498132005,3550,LG
2022-06-09,80400,81600,80100,81400,581520,0.867410161,3550,LG
2022-06-10,81300,81600,80400,80800,302694,-0.737100737,3550,LG
2022-06-13,79400,79800,77500,77800,217420,-3.712871287,3550,LG
2022-06-14,77400,77500,75600,77000,251534,-1.028277635,3550,LG
2022-06-15,76500,77200,75400,76200,289979,-1.038961039,3550,LG
2022-06-16,76800,79900,76700,77500,246087,1.706036745,3550,LG
2022-06-17,77000,78700,76100,78000,281782,0.64516129,3550,LG
2022-06-20,78000,78300,75300,75900,216021,-2.692307692,3550,LG
2022-06-21,77500,78600,76000,77600,295841,2.239789196,3550,LG
2022-06-22,77100,77700,75300,75600,343081,-2.577319588,3550,LG
2022-06-23,76700,77500,75600,75800,331946,0.264550265,3550,LG
2022-06-24,75500,77800,75500,76700,268252,1.187335092,3550,LG
2022-06-27,76800,79900,76700,79500,241476,3.650586701,3550,LG
2022-06-28,79600,81000,78900,81000,253770,1.886792453,3550,LG
2022-06-29,80300,80900,79100,79300,283084,-2.098765432,3550,LG
2022-06-30,79000,80000,77900,77900,363380,-1.765447667,3550,LG
2022-07-01,79000,80800,77800,78600,280501,0.898587933,3550,LG
2022-07-04,79100,79500,77300,78500,227337,-0.127226463,3550,LG
2022-07-05,79300,80900,78600,80800,262482,2.929936306,3550,LG
2022-07-06,79400,80900,77400,77800,270194,-3.712871287,3550,LG
2022-07-07,79600,79700,77300,78700,224909,1.156812339,3550,LG
2022-07-08,78200,79400,78200,78400,201762,-0.381194409,3550,LG
2022-07-11,78400,79200,77800,78300,129487,-0.12755102,3550,LG
2022-07-12,78400,79000,76500,76900,166886,-1.787994891,3550,LG
2022-07-13,77900,78400,76300,76800,216291,-0.130039012,3550,LG
2022-07-14,76200,77400,76000,76000,225050,-1.041666667,3550,LG
2022-07-15,76900,76900,74800,75900,181131,-0.131578947,3550,LG
2022-07-18,76100,77400,76000,76700,133526,1.054018445,3550,LG
2022-07-19,76300,78100,76200,77000,138665,0.391134289,3550,LG
2022-07-20,77800,78800,77100,78800,173732,2.337662338,3550,LG
2022-07-21,77500,78800,77000,77600,186244,-1.52284264,3550,LG
2022-07-22,77600,78600,77600,78300,169463,0.902061856,3550,LG
2022-07-25,78000,79200,77900,78700,118647,0.510855683,3550,LG
2022-07-26,78100,78900,77600,78800,88505,0.127064803,3550,LG
2022-07-27,79000,80000,78100,79900,130250,1.395939086,3550,LG
2022-07-28,79300,80500,79200,80500,156860,0.750938673,3550,LG
2022-07-29,80800,82000,80500,81100,183546,0.745341615,3550,LG
2022-08-01,80200,81700,80200,81100,211542,0,3550,LG
2022-08-02,80300,80500,78800,79800,158585,-1.602959309,3550,LG
2022-08-03,79300,80400,79200,80200,180948,0.501253133,3550,LG
2022-08-04,80200,80700,79600,80400,154300,0.249376559,3550,LG
2022-08-05,80900,81300,79900,80200,90632,-0.248756219,3550,LG
2022-08-08,79500,80900,79500,80800,118195,0.748129676,3550,LG
2022-08-09,80900,81300,80100,80700,108929,-0.123762376,3550,LG
2022-08-10,81400,81400,79800,80500,89640,-0.247831475,3550,LG
2022-08-11,81300,83400,80500,83400,345901,3.602484472,3550,LG
2022-08-12,83400,84500,82600,84500,234167,1.318944844,3550,LG
2022-08-16,85100,85800,84000,84400,255048,-0.118343195,3550,LG
2022-08-17,85300,85500,84400,84600,183420,0.236966825,3550,LG
2022-08-18,84300,85000,83500,84300,124006,-0.354609929,3550,LG
2022-08-19,84100,84800,83700,83800,169303,-0.59311981,3550,LG
2022-08-22,82300,83300,81600,82100,154463,-2.028639618,3550,LG
2022-08-23,80800,81900,80200,81700,160102,-0.487210719,3550,LG
2022-08-24,81700,82700,80800,81300,154796,-0.489596083,3550,LG
2022-08-25,81300,83200,81300,83000,138910,2.09102091,3550,LG
2022-08-26,82000,84100,81800,83100,179376,0.120481928,3550,LG
2022-08-29,81400,81700,80200,80700,148140,-2.888086643,3550,LG
2022-08-30,81500,82000,81000,81500,127797,0.991325898,3550,LG
