날짜,시가,고가,저가,종가,거래량,등락률,ticker,name
2022-10-11,54400,55700,54000,55400,21437877,-1.423487544,5930,삼성전자
2022-10-12,55700,57000,55200,55800,18408910,0.722021661,5930,삼성전자
2022-10-13,55400,56100,55200,55200,13784602,-1.075268817,5930,삼성전자
2022-10-14,56200,56500,55800,56300,12924326,1.992753623,5930,삼성전자
2022-10-17,55800,57000,55700,56600,13641878,0.53285968,5930,삼성전자
2022-10-18,56700,57100,55800,56500,14820702,-0.176678445,5930,삼성전자
2022-10-19,56700,56900,55700,55800,12660652,-1.238938053,5930,삼성전자
2022-10-20,55200,56000,55100,55500,17107653,-0.537634409,5930,삼성전자
2022-10-21,55100,56300,55100,55900,11456060,0.720720721,5930,삼성전자
2022-10-24,57000,57500,56700,57500,16944503,2.862254025,5930,삼성전자
2022-10-25,57000,58600,57000,57700,17405678,0.347826087,5930,삼성전자
2022-10-26,58000,59600,57700,59400,20824967,2.94627383,5930,삼성전자
2022-10-27,59700,60100,58900,59500,21756712,0.168350168,5930,삼성전자
2022-10-28,58900,59200,57200,57300,20924937,-3.697478992,5930,삼성전자
2022-10-31,58100,59900,58000,59400,18999514,3.664921466,5930,삼성전자
2022-11-01,59900,60300,59500,60000,17201647,1.01010101,5930,삼성전자
2022-11-02,59700,60000,59300,59600,13202919,-0.666666667,5930,삼성전자
2022-11-03,58600,59800,58100,59200,17492162,-0.67114094,5930,삼성전자
2022-11-04,59100,59500,58400,59400,12445841,0.337837838,5930,삼성전자
2022-11-07,59700,60300,59400,60200,12437246,1.346801347,5930,삼성전자
2022-11-08,60500,61900,60500,61800,18273898,2.657807309,5930,삼성전자
2022-11-09,62000,62200,61300,62000,14045592,0.323624595,5930,삼성전자
2022-11-10,61400,61500,60400,60400,21087633,-2.580645161,5930,삼성전자
2022-11-11,63100,63200,62300,62900,20037163,4.139072848,5930,삼성전자
2022-11-14,62900,62900,61700,61900,15973416,-1.589825119,5930,삼성전자
2022-11-15,62200,62500,61600,62400,12310986,0.807754443,5930,삼성전자
2022-11-16,62400,62700,61700,62700,12909260,0.480769231,5930,삼성전자
2022-11-17,62000,62000,61300,61400,13298296,-2.073365231,5930,삼성전자
2022-11-18,61800,62400,61400,61800,12236503,0.651465798,5930,삼성전자
2022-11-21,61400,61800,60800,61400,9378097,-0.647249191,5930,삼성전자
2022-11-22,60900,61200,60300,60600,9411289,-1.302931596,5930,삼성전자
2022-11-23,61200,61300,60700,61000,8765050,0.660066007,5930,삼성전자
2022-11-24,61200,61700,60900,61400,8125010,0.655737705,5930,삼성전자
2022-11-25,61400,61700,60800,61000,6677933,-0.651465798,5930,삼성전자
2022-11-28,60500,60500,59800,60100,8589032,-1.475409836,5930,삼성전자
2022-11-29,59900,60600,59800,60600,7014160,0.831946755,5930,삼성전자
2022-11-30,60400,62200,60200,62200,19768903,2.640264026,5930,삼성전자
2022-12-01,63100,63200,62300,62600,16631445,0.643086817,5930,삼성전자
2022-12-02,62500,62500,60400,60400,15331184,-3.514376997,5930,삼성전자
2022-12-05,60900,61100,60000,60300,13767787,-0.165562914,5930,삼성전자
2022-12-06,59800,60100,59200,59200,13888300,-1.824212272,5930,삼성전자
2022-12-07,58800,59600,58500,58900,12100662,-0.506756757,5930,삼성전자
2022-12-08,58700,59200,58600,59200,12986815,0.509337861,5930,삼성전자
2022-12-09,59300,60600,59300,60400,10529632,2.027027027,5930,삼성전자
2022-12-12,59900,60000,59400,59500,9036472,-1.490066225,5930,삼성전자
2022-12-13,59600,60300,59400,59700,9040873,0.336134454,5930,삼성전자
2022-12-14,59800,60600,59800,60500,8207485,1.340033501,5930,삼성전자
2022-12-15,59800,60200,59300,59300,8716039,-1.983471074,5930,삼성전자
2022-12-16,58300,59500,58300,59500,13033596,0.337268128,5930,삼성전자
2022-12-19,59500,59900,59100,59500,7696187,0,5930,삼성전자
2022-12-20,59000,59100,58500,58600,9284761,-1.512605042,5930,삼성전자
2022-12-21,58700,59100,58000,58000,10356971,-1.023890785,5930,삼성전자
2022-12-22,58100,59100,58100,59100,10720630,1.896551724,5930,삼성전자
2022-12-23,58200,58400,57700,58100,9829407,-1.692047377,5930,삼성전자
2022-12-26,58000,58100,57700,57900,6756411,-0.344234079,5930,삼성전자
2022-12-27,58000,58400,57900,58100,10667027,0.345423143,5930,삼성전자
2022-12-28,57600,57600,56400,56600,14665410,-2.581755594,5930,삼성전자
2022-12-29,56000,56200,55300,55300,11295935,-2.296819788,5930,삼성전자
2023-01-02,55500,56100,55200,55500,10031448,0.361663653,5930,삼성전자
2023-01-03,55400,56000,54500,55400,13547030,-0.18018018,5930,삼성전자
2023-01-04,55700,58000,55600,57800,20188071,4.332129964,5930,삼성전자
2023-01-05,58200,58800,57600,58200,15682826,0.692041522,5930,삼성전자
2023-01-06,58300,59400,57900,59000,17334989,1.374570447,5930,삼성전자
2023-01-09,59700,60700,59600,60700,18640107,2.881355932,5930,삼성전자
2023-01-10,60200,61100,59900,60400,14859797,-0.494233937,5930,삼성전자
2023-01-11,61000,61200,60300,60500,12310751,0.165562914,5930,삼성전자
2023-01-12,61100,61200,59900,60500,16102561,0,5930,삼성전자
2023-01-13,60500,61200,60400,60800,12510328,0.495867769,5930,삼성전자
2023-01-16,61300,61600,60800,61100,10039972,0.493421053,5930,삼성전자
2023-01-17,61200,61500,60600,61000,9831456,-0.163666121,5930,삼성전자
2023-01-18,60700,61000,59900,60400,11584041,-0.983606557,5930,삼성전자
2023-01-19,60500,61500,60400,61500,12808490,1.821192053,5930,삼성전자
2023-01-20,62100,62300,61100,61800,9646327,0.487804878,5930,삼성전자
2023-01-25,63500,63700,63000,63400,16822710,2.588996764,5930,삼성전자
2023-01-26,63800,63900,63300,63900,13278277,0.788643533,5930,삼성전자
2023-01-27,64400,65000,63900,64600,18760182,1.095461659,5930,삼성전자
2023-01-30,64900,64900,63100,63300,20995234,-2.012383901,5930,삼성전자
2023-01-31,63500,63700,61000,61000,29746731,-3.633491311,5930,삼성전자
2023-02-01,62600,62700,61000,61800,18570133,1.31147541,5930,삼성전자
2023-02-02,63200,63900,62600,63500,23285983,2.750809061,5930,삼성전자
2023-02-03,63900,64000,63000,63800,15194598,0.472440945,5930,삼성전자
2023-02-06,62800,63000,61600,61600,15529356,-3.448275862,5930,삼성전자
2023-02-07,61900,62500,61600,61900,14491039,0.487012987,5930,삼성전자
2023-02-08,62800,63300,62400,63100,12243125,1.938610662,5930,삼성전자
2023-02-09,63000,63300,62300,63000,12164865,-0.158478605,5930,삼성전자
2023-02-10,62600,63000,62400,62800,9382576,-0.317460317,5930,삼성전자
2023-02-13,62900,63000,62300,62900,10730362,0.159235669,5930,삼성전자
2023-02-14,63600,63900,63200,63200,9126664,0.476947536,5930,삼성전자
2023-02-15,63900,63900,62000,62200,13208103,-1.582278481,5930,삼성전자
2023-02-16,62500,63700,62400,63700,13798831,2.411575563,5930,삼성전자
2023-02-17,62900,63300,62400,62600,10791265,-1.726844584,5930,삼성전자
2023-02-20,62900,63000,61800,62700,12908073,0.159744409,5930,삼성전자
2023-02-21,62700,62800,62000,62100,7665046,-0.956937799,5930,삼성전자
2023-02-22,61500,61800,61000,61100,11959088,-1.610305958,5930,삼성전자
2023-02-23,61700,62500,61500,62000,13047099,1.47299509,5930,삼성전자
2023-02-24,62300,62600,61300,61300,10308143,-1.129032258,5930,삼성전자
2023-02-27,60800,60800,60200,60500,11155697,-1.305057096,5930,삼성전자
2022-08-31,80600,82000,79800,82000,425644,0.613496933,3550,LG
2022-09-01,80400,80800,79000,79700,307624,-2.804878049,3550,LG
2022-09-02,79400,80000,78800,78800,266487,-1.12923463,3550,LG
2022-09-05,79500,80200,78500,79300,102358,0.634517766,3550,LG
2022-09-06,79300,79300,77300,78600,307439,-0.882723834,3550,LG
2022-09-07,77200,78000,76500,77600,261922,-1.272264631,3550,LG
2022-09-08,78200,78400,76900,78000,235644,0.515463918,3550,LG
2022-09-13,80000,81600,79500,81600,322952,4.615384615,3550,LG
2022-09-14,80200,81100,79200,80700,217207,-1.102941176,3550,LG
2022-09-15,81100,81700,80500,80700,165173,0,3550,LG
2022-09-16,79700,80900,79200,80800,176839,0.123915737,3550,LG
2022-09-19,80800,81400,79400,79800,120672,-1.237623762,3550,LG
2022-09-20,81600,81900,79500,80100,167899,0.37593985,3550,LG
2022-09-21,78900,80500,78800,79800,143128,-0.374531835,3550,LG
2022-09-22,79600,79900,78000,79700,172255,-0.125313283,3550,LG
2022-09-23,80500,80500,77600,77600,125363,-2.634880803,3550,LG
2022-09-26,76900,77500,75100,76200,218083,-1.804123711,3550,LG
2022-09-27,76700,76700,74600,76400,305932,0.262467192,3550,LG
2022-09-28,75200,75700,73300,73800,313809,-3.403141361,3550,LG
2022-09-29,74700,76200,74500,74500,229115,0.948509485,3550,LG
2022-09-30,75200,75900,73300,74000,438934,-0.67114094,3550,LG
2022-10-04,74100,76600,73500,76300,181290,3.108108108,3550,LG
2022-10-05,77000,77500,74700,75100,225072,-1.572739187,3550,LG
2022-10-06,75700,76300,74800,75700,146628,0.798934754,3550,LG
2022-10-07,74500,76900,74400,76800,318966,1.453104359,3550,LG
2022-10-11,76100,76100,73600,75700,231147,-1.432291667,3550,LG
2022-10-12,75000,78500,74700,78500,281818,3.698811096,3550,LG
2022-10-13,78100,78200,76600,76600,267565,-2.420382166,3550,LG
2022-10-14,77200,78500,76500,76900,173437,0.391644909,3550,LG
2022-10-17,76800,79000,75700,78900,198896,2.600780234,3550,LG
2022-10-18,80200,80300,78100,78800,180599,-0.126742712,3550,LG
2022-10-19,78800,79800,78000,79800,172766,1.269035533,3550,LG
2022-10-20,78700,79400,77900,78800,108415,-1.253132832,3550,LG
2022-10-21,78200,79100,77600,77800,147263,-1.269035533,3550,LG
2022-10-24,79600,80200,77600,78900,188672,1.413881748,3550,LG
2022-10-25,78800,78800,75600,77300,154434,-2.027883397,3550,LG
2022-10-26,76500,77900,75900,77800,192840,0.64683053,3550,LG
2022-10-27,78900,79800,78000,79500,192517,2.185089974,3550,LG
2022-10-28,79800,80700,78600,79000,192431,-0.628930818,3550,LG
2022-10-31,79700,80000,77500,79200,176937,0.253164557,3550,LG
2022-11-01,78700,81700,78300,81400,167987,2.777777778,3550,LG
2022-11-02,81500,81600,79500,81100,201214,-0.368550369,3550,LG
2022-11-03,80100,81500,78700,80800,192666,-0.369913687,3550,LG
2022-11-04,79900,81200,78900,80600,195786,-0.247524752,3550,LG
2022-11-07,80600,81600,80000,81600,168226,1.240694789,3550,LG
2022-11-08,82400,82500,81000,81800,127288,0.245098039,3550,LG
2022-11-09,82500,82600,81600,82400,147751,0.733496333,3550,LG
2022-11-10,82500,82800,81700,82300,202868,-0.121359223,3550,LG
2022-11-11,83500,84000,82900,83400,185331,1.336573512,3550,LG
2022-11-14,83300,84400,83100,83800,140748,0.479616307,3550,LG
2022-11-15,84400,85300,83800,85100,165939,1.551312649,3550,LG
2022-11-16,85100,85900,82800,85900,237822,0.940070505,3550,LG
2022-11-17,85900,86100,84000,84000,118196,-2.211874272,3550,LG
2022-11-18,83600,84900,83100,83300,119704,-0.833333333,3550,LG
2022-11-21,83600,84900,82300,84900,131899,1.920768307,3550,LG
2022-11-22,84800,84900,83300,83600,85197,-1.531213192,3550,LG
2022-11-23,83100,83900,82500,82900,149309,-0.837320574,3550,LG
2022-11-24,83200,84600,83100,84200,182231,1.568154403,3550,LG
2022-11-25,85000,85200,84400,85000,111240,0.950118765,3550,LG
2022-11-28,84200,84500,83300,84100,123364,-1.058823529,3550,LG
2022-11-29,84500,84900,83200,84700,95309,0.713436385,3550,LG
2022-11-30,83600,84700,83300,84100,1249488,-0.708382527,3550,LG
2022-12-01,84600,85500,84400,84600,137506,0.594530321,3550,LG
2022-12-02,83800,84600,82600,82600,173739,-2.364066194,3550,LG
2022-12-05,82300,83100,80100,80800,230041,-2.179176755,3550,LG
2022-12-06,79800,81200,79700,79800,255791,-1.237623762,3550,LG
2022-12-07,79400,79700,78100,78500,151717,-1.629072682,3550,LG
2022-12-08,79200,79700,78400,79600,301999,1.401273885,3550,LG
2022-12-09,79800,80800,79000,80400,132583,1.005025126,3550,LG
2022-12-12,80900,81000,80000,80500,102793,0.124378109,3550,LG
2022-12-13,79900,80500,78700,79400,134976,-1.366459627,3550,LG
2022-12-14,80600,81200,80000,81000,169268,2.01511335,3550,LG
2022-12-15,81000,81200,80100,80200,119407,-0.987654321,3550,LG
2022-12-16,79800,80500,79200,80000,226500,-0.249376559,3550,LG
2022-12-19,79000,80500,79000,79600,96882,-0.5,3550,LG
2022-12-20,79600,79800,78500,78800,87961,-1.005025126,3550,LG
2022-12-21,79800,80400,78800,79000,68650,0.253807107,3550,LG
2022-12-22,78900,81000,78800,80500,168430,1.898734177,3550,LG
2022-12-23,80500,82400,79800,82100,166471,1.98757764,3550,LG
2022-12-26,81500,82200,81000,81400,91985,-0.852618758,3550,LG
2022-12-27,82700,83100,80900,81900,152922,0.614250614,3550,LG
2022-12-28,80000,80400,79000,79500,171433,-2.93040293,3550,LG
2022-12-29,78100,79400,78000,78100,169981,-1.761006289,3550,LG
2023-01-02,79300,79300,76600,76600,110530,-1.920614597,3550,LG
2023-01-03,76600,77100,74600,75500,121338,-1.436031332,3550,LG
2023-01-04,75600,76500,74200,76300,234455,1.059602649,3550,LG
2023-01-05,75900,76900,75600,76500,179802,0.262123198,3550,LG
2023-01-06,75200,77600,75200,76800,127909,0.392156863,3550,LG
2023-01-09,77200,78000,76300,77800,318511,1.302083333,3550,LG
2023-01-10,77500,79900,77500,78800,222811,1.285347044,3550,LG
2023-01-11,79100,80200,78700,79600,147093,1.015228426,3550,LG
2023-01-12,79300,80600,79300,79800,140117,0.251256281,3550,LG
2023-01-13,80400,82500,80400,81900,246110,2.631578947,3550,LG
2023-01-16,81300,82600,81000,81400,112621,-0.610500611,3550,LG
2023-01-17,80900,82100,80800,81800,155401,0.491400491,3550,LG
2023-01-18,81500,82300,80500,81300,116370,-0.611246944,3550,LG
2023-01-19,80200,82300,80200,82300,117291,1.2300123,3550,LG
2023-01-20,81500,82700,81500,82600,98625,0.364520049,3550,LG
2023-01-25,82000,83500,82000,83000,108381,0.484261501,3550,LG
2023-01-26,83100,83800,82100,83400,139845,0.481927711,3550,LG
2023-01-27,82800,84400,82800,83900,163643,0.599520384,3550,LG
2023-01-30,83500,84100,82800,83500,188427,-0.476758045,3550,LG
2023-01-31,83900,84400,82400,82800,363526,-0.838323353,3550,LG
2023-02-01,83400,83800,80400,81100,289793,-2.053140097,3550,LG
2023-02-02,81500,82200,80400,81200,260006,0.123304562,3550,LG
2023-02-03,80800,82000,79700,81700,230236,0.615763547,3550,LG
2023-02-06,80800,81700,79800,80200,227609,-1.835985312,3550,LG
2023-02-07,80000,80700,79800,80300,229676,0.124688279,3550,LG
2023-02-08,80200,82900,80200,82500,217428,2.739726027,3550,LG
2023-02-09,82000,83000,80900,81200,157550,-1.575757576,3550,LG
2023-02-10,80200,81100,79200,80300,160576,-1.108374384,3550,LG
2023-02-13,79500,81400,79200,81200,214579,1.120797011,3550,LG
2023-02-14,81700,82000,80200,80900,228606,-0.369458128,3550,LG
2023-02-15,81000,81300,80400,80900,163900,0,3550,LG
2023-02-16,80900,82400,80400,82100,195503,1.483312732,3550,LG
2023-02-17,81000,82500,81000,81600,122305,-0.609013398,3550,LG
2023-02-20,81300,82100,80300,82000,156721,0.490196078,3550,LG
2023-02-21,81500,83800,81100,83600,194203,1.951219512,3550,LG
2023-02-22,82900,82900,81600,81800,140504,-2.153110048,3550,LG
2023-02-23,81800,84700,81700,84400,258065,3.178484108,3550,LG
2023-02-24,83700,85100,83700,84800,276441,0.473933649,3550,LG
2023-02-27,83500,84800,82200,82400,208758,-2.830188679,3550,LG
